num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
188,451,0.02565707133916667,4.797872543334961,1.9697825908660889,0,1,0.6560960412025452,0.012886612676084042,0
108,268,0.04638283142952026,4.962963104248047,2.572701930999756,0,1,0.6502583622932434,0.025690443813800812,0
101,222,0.04396039603956043,4.3960394859313965,2.2589943408966064,0,1,0.6524182558059692,0.02311888337135315,0
290,653,0.015582866006441286,4.503448486328125,2.4224019050598145,0,0,0.6599917411804199,0.007802649866789579,1
381,1027,0.014187042409171556,5.39107608795166,2.5635950565338135,0,0,0.6574178338050842,0.007324250414967537,1
224,613,0.02454356181934166,5.473214149475098,2.2046396732330322,0,0,0.6544488668441772,0.012757277116179466,1
80,177,0.05601265822775948,4.425000190734863,2.2693748474121094,0,1,0.6502689719200134,0.03025284968316555,0
499,1575,0.012675954318274594,6.312625408172607,3.4774160385131836,0,0,0.6533863544464111,0.007674556225538254,1
416,1331,0.015419369786838772,6.399038314819336,2.802306890487671,0,0,0.6539584994316101,0.008735309354960918,1
394,1137,0.01468593792381817,5.771573543548584,2.7549281120300293,0,0,0.6557184457778931,0.007817093282938004,1
266,631,0.01790324868775459,4.74436092376709,2.1451752185821533,0,0,0.6586961150169373,0.008896139450371265,1
327,753,0.01412731468452617,4.605504512786865,2.4835171699523926,0,0,0.6602814197540283,0.007030976004898548,1
272,641,0.017392012155413313,4.713235378265381,2.2339425086975098,0,0,0.658806562423706,0.008729400113224983,1
729,1999,0.007533276051794428,5.484224796295166,2.4856905937194824,0,0,0.6614787578582764,0.0037518374156206846,1
402,936,0.011612759146908127,4.656716346740723,2.50404691696167,0,0,0.6613489389419556,0.005773579236119986,1
323,716,0.013768436436358117,4.433436393737793,1.9050118923187256,0,0,0.6617919206619263,0.006734923459589481,1
436,1153,0.012158599599282286,5.2889909744262695,2.3843741416931152,0,0,0.6591434478759766,0.006123719736933708,1
194,435,0.023235938251155594,4.484536170959473,2.2600700855255127,0,0,0.6573770046234131,0.0118023082613945,1
310,993,0.020732853116189505,6.40645170211792,4.221894264221191,0,1,0.6485867500305176,0.01518227532505989,0
401,1135,0.014152119700747246,5.6608476638793945,2.2291154861450195,0,0,0.657145082950592,0.007206565700471401,1
128,331,0.04072342519682534,5.171875,2.267333984375,0,1,0.6518223881721497,0.02153930440545082,0
302,838,0.018437438120171346,5.549668788909912,2.7972021102905273,0,0,0.6547895669937134,0.009876173920929432,1
471,1151,0.010398879703663079,4.8874735832214355,2.431074619293213,0,0,0.6615488529205322,0.005098210647702217,1
592,1662,0.009500617368637401,5.614864826202393,2.7874817848205566,0,0,0.658997118473053,0.004907057620584965,1
173,498,0.03347224089258184,5.757225513458252,3.085569143295288,0,1,0.6499907970428467,0.019999992102384567,0
571,1592,0.009782775678249615,5.5761823654174805,3.1864027976989746,0,0,0.6582750678062439,0.005190583411604166,1
445,1063,0.010760198400647293,4.777528285980225,2.1370229721069336,0,0,0.6621195077896118,0.005224931985139847,1
1019,2831,0.005458180619313539,5.556427955627441,3.0456383228302,0,0,0.6622734665870667,0.0027963356114923954,1
664,1848,0.00839557324319885,5.566265106201172,2.5407896041870117,0,0,0.6603893637657166,0.0042413631454110146,1
305,827,0.017838654012077456,5.422950744628906,2.6637356281280518,0,0,0.655623733997345,0.00939495675265789,1
336,742,0.013184079601988878,4.416666507720947,2.082341194152832,0,0,0.661832332611084,0.006493773311376572,1
272,739,0.02005100933362003,5.433823585510254,2.547091245651245,0,0,0.6550325751304626,0.010517913848161697,1
240,558,0.019456066945603305,4.650000095367432,2.319166660308838,0,1,0.6580982208251953,0.00979326106607914,0
123,290,0.03865120618416723,4.715446949005127,2.2198426723480225,0,1,0.6529237031936646,0.019848056137561798,0
116,271,0.04062968515739083,4.6724138259887695,2.0133771896362305,0,1,0.6531177163124084,0.020637843757867813,0
336,921,0.01636460554370857,5.482142925262451,2.981823682785034,0,0,0.655372142791748,0.008880873210728168,1
