num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.49861836433410645,0.036484334617853165,1
351,0,0,0.4989335536956787,0.030011897906661034,1
146,0,0,0.4984574317932129,0.05296760052442551,1
257,0,0,0.49896925687789917,0.03706735000014305,1
68,0,1,0.49778681993484497,0.09521031379699707,0
363,0,0,0.49855300784111023,0.0358123704791069,1
284,0,0,0.4987669587135315,0.036908894777297974,1
218,0,0,0.49819880723953247,0.04989594966173172,1
620,0,0,0.4986811876296997,0.026551779359579086,1
442,0,0,0.49878495931625366,0.029659170657396317,1
498,0,0,0.4987369477748871,0.029769591987133026,1
292,0,0,0.49848344922065735,0.04198333993554115,1
481,0,0,0.49876993894577026,0.029976824298501015,1
95,0,1,0.49805504083633423,0.07581164687871933,0
119,0,1,0.4977801442146301,0.06423111259937286,0
58,0,1,0.49773240089416504,0.11357887089252472,0
534,0,0,0.49863988161087036,0.02645708993077278,1
364,0,0,0.4988058805465698,0.03306957706809044,1
288,0,0,0.4988865852355957,0.03690830618143082,1
414,0,0,0.4987547993659973,0.03246218338608742,1
295,0,0,0.4987151324748993,0.03777457773685455,1
230,0,1,0.4986792504787445,0.040912169963121414,0
136,0,0,0.4986059367656708,0.05402720719575882,1
156,0,1,0.4979584217071533,0.05699192360043526,0
183,0,0,0.4985451400279999,0.04642629995942116,1
131,0,1,0.4971770644187927,0.07141508162021637,0
508,0,0,0.4987069368362427,0.029792198911309242,1
213,0,0,0.497989296913147,0.05187045410275459,1
419,0,0,0.49896109104156494,0.02923484891653061,1
463,0,0,0.49874991178512573,0.026922021061182022,1
211,0,0,0.49798113107681274,0.05571123585104942,1
354,0,0,0.49891412258148193,0.03289330378174782,1
438,0,0,0.49878835678100586,0.031182976439595222,1
209,0,0,0.4984191060066223,0.047241680324077606,1
278,0,0,0.4989089369773865,0.03765310347080231,1
282,0,0,0.49893781542778015,0.036508116871118546,1
414,0,0,0.49873384833335876,0.03331344202160835,1
99,0,0,0.49768683314323425,0.07629482448101044,1
343,0,0,0.49883002042770386,0.03392145037651062,1
616,0,0,0.498537540435791,0.028024984523653984,1
362,0,0,0.49895763397216797,0.03192971646785736,1
316,0,0,0.4989776015281677,0.03400249406695366,1
104,0,1,0.4984017610549927,0.061313703656196594,0
392,0,0,0.4987601637840271,0.03220891207456589,1
323,0,0,0.49896472692489624,0.0348844900727272,1
320,0,0,0.4982941746711731,0.042305584996938705,1
201,0,0,0.4988531172275543,0.04020417854189873,1
436,0,0,0.49865466356277466,0.03302868828177452,1
359,0,0,0.4987958073616028,0.03520229831337929,1
251,0,0,0.4985455870628357,0.045156944543123245,1
623,0,0,0.4985383152961731,0.02505030483007431,1
157,0,0,0.49835890531539917,0.0504300557076931,1
475,0,0,0.4987708032131195,0.03036184422671795,1
481,0,0,0.4985066056251526,0.033324696123600006,1
869,0,0,0.498224139213562,0.02315526083111763,1
129,0,1,0.49859291315078735,0.0501902773976326,0
330,0,0,0.49876669049263,0.037854623049497604,1
334,0,0,0.4985657334327698,0.036056261509656906,1
340,0,0,0.49885445833206177,0.03308989107608795,1
332,0,0,0.4985200762748718,0.03901427984237671,1
336,0,0,0.49884748458862305,0.0351177342236042,1
215,0,0,0.49904531240463257,0.03607270121574402,1
432,0,0,0.4988582134246826,0.029008623212575912,1
257,0,0,0.49903690814971924,0.03220156580209732,1
374,0,0,0.4985238313674927,0.03689802065491676,1
284,0,0,0.4989505112171173,0.034925274550914764,1
779,0,0,0.49845683574676514,0.024240057915449142,1
213,0,0,0.49843305349349976,0.049400217831134796,1
296,0,0,0.49887996912002563,0.03575040400028229,1
420,0,0,0.4984864294528961,0.035665061324834824,1
413,1,0,0.49857568740844727,0.03473859652876854,0
106,1,1,0.49844586849212646,0.059917792677879333,1
87,1,1,0.49797961115837097,0.06961580365896225,1
110,1,1,0.49827414751052856,0.06234118714928627,1
172,1,0,0.49868321418762207,0.04796607792377472,0
206,1,1,0.49840518832206726,0.04745623841881752,1
161,1,1,0.498962938785553,0.041905779391527176,1
85,1,1,0.4979362487792969,0.07521600276231766,1
91,1,1,0.4983462989330292,0.06478023529052734,1
112,1,1,0.49773645401000977,0.06565267592668533,1
123,1,1,0.4973453879356384,0.07433999329805374,1
433,1,0,0.49883052706718445,0.03032013028860092,0
110,1,1,0.49844101071357727,0.057499296963214874,1
685,1,0,0.4984705150127411,0.02410947158932686,0
128,1,1,0.49811825156211853,0.0623716302216053,1
379,1,0,0.4988468885421753,0.031678613275289536,0
553,1,0,0.49868783354759216,0.0268186517059803,0
372,1,0,0.4987705945968628,0.03371589258313179,0
546,1,1,0.4985855519771576,0.025305919349193573,1
41,1,1,0.5092155337333679,0.23666568100452423,1
254,1,0,0.49889129400253296,0.03724217414855957,0
188,1,1,0.49855494499206543,0.044644616544246674,1
263,1,1,0.49891284108161926,0.03572364151477814,1
186,1,1,0.49878519773483276,0.04372572526335716,1
295,1,1,0.4988877773284912,0.03636901453137398,1
59,1,1,0.4979497194290161,0.08479154855012894,1
