num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.41558974981307983,0.003978125751018524,1
351,0,0,0.41736146807670593,0.003713684156537056,1
503,0,0,0.41458359360694885,0.0024765601847320795,1
377,0,0,0.41627955436706543,0.003346626413986087,1
146,0,0,0.4202229082584381,0.008417929522693157,1
312,0,0,0.4168815612792969,0.0038802095223218203,1
237,0,0,0.4161704182624817,0.005832800641655922,1
315,0,0,0.4172098636627197,0.0038939479272812605,1
224,0,0,0.41894611716270447,0.005450726952403784,1
257,0,0,0.4182472825050354,0.0047734584659338,1
221,0,0,0.4163835048675537,0.006895373575389385,1
151,0,0,0.4189714193344116,0.011021791025996208,1
5748,0,0,0.41123804450035095,0.000379985838662833,1
68,0,1,0.4259437620639801,0.022287143394351006,0
363,0,0,0.41500088572502136,0.003660927526652813,1
435,0,0,0.4143456518650055,0.0031598226632922888,1
344,0,0,0.4169628620147705,0.0036275458987802267,1
284,0,0,0.417300283908844,0.004115509334951639,1
218,0,0,0.4171213209629059,0.006120498292148113,1
620,0,0,0.4160497188568115,0.0024529979564249516,1
394,0,0,0.41505318880081177,0.00325985811650753,1
216,0,0,0.4174513518810272,0.006124499719589949,1
440,0,0,0.4163863956928253,0.00296820979565382,1
442,0,0,0.4161701500415802,0.002884414978325367,1
611,0,0,0.4128000736236572,0.002333151176571846,1
498,0,0,0.415929913520813,0.0026432950980961323,1
138,0,0,0.4195590615272522,0.009523626416921616,1
355,0,0,0.4153987467288971,0.0035892315208911896,1
252,0,0,0.41758424043655396,0.004918353166431189,1
775,0,0,0.41263270378112793,0.0020518361125141382,1
390,0,0,0.41725778579711914,0.0035031805746257305,1
540,0,0,0.4158238172531128,0.002513632643967867,1
1021,0,0,0.4131890833377838,0.0012622076319530606,1
292,0,0,0.4160591959953308,0.004580486565828323,1
329,0,0,0.4172397553920746,0.003807980800047517,1
481,0,0,0.41607096791267395,0.0027389032766222954,1
95,0,1,0.42352551221847534,0.012943577021360397,0
388,0,0,0.4161831736564636,0.003106077201664448,1
561,0,0,0.4152858257293701,0.0022915613371878862,1
265,0,0,0.4173322916030884,0.004633679054677486,1
372,0,0,0.41535836458206177,0.0034592358861118555,1
574,0,0,0.41561758518218994,0.002371292794123292,1
483,0,0,0.4128292202949524,0.0034829284995794296,1
268,0,0,0.41818130016326904,0.004681485705077648,1
316,0,0,0.4172588586807251,0.0038587735034525394,1
317,0,0,0.41551128029823303,0.004210555925965309,1
392,0,0,0.41514015197753906,0.0033001950941979885,1
119,0,1,0.4201566278934479,0.013261882588267326,0
241,0,0,0.4180022180080414,0.0050567807629704475,1
58,0,1,0.42817139625549316,0.029689397662878036,0
534,0,0,0.4158770442008972,0.0025248900055885315,1
364,0,0,0.4161216616630554,0.0033797265496104956,1
322,0,0,0.41540831327438354,0.004284330643713474,1
288,0,0,0.41784435510635376,0.004345253575593233,1
414,0,0,0.41575270891189575,0.0029711765237152576,1
