num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
393,1161,0.015072441190215564,5.9083967208862305,3.111201763153076,0,0,1.0,0.009929195046424866,1
534,1217,0.008551693122808197,4.5580525398254395,1.9170417785644531,0,0,1.0,0.008593248203396797,1
144,331,0.03214840714839153,4.597222328186035,2.004436492919922,0,1,1.0,0.020602997392416,0
255,580,0.017909526015127696,4.549019813537598,2.5691657066345215,0,0,1.0,0.013612502254545689,1
504,1160,0.009151440562971017,4.603174686431885,2.052847146987915,0,1,1.0,0.008877708576619625,0
336,795,0.014125799573559514,4.732142925262451,2.9461095333099365,0,0,1.0,0.011149435304105282,1
383,1144,0.015638456385929787,5.97389030456543,2.719944953918457,0,0,1.0,0.010244086384773254,1
166,443,0.03234757210659644,5.3373494148254395,2.6813759803771973,0,1,1.0,0.018039638176560402,0
130,292,0.03482409063802336,4.492307662963867,1.7114791870117188,0,1,1.0,0.022257598116993904,0
455,1120,0.010843781768891376,4.92307710647583,2.365511178970337,0,0,1.0,0.009319757111370564,1
316,783,0.015732368896924278,4.955696105957031,2.8524675369262695,0,0,1.0,0.011636972427368164,1
363,1066,0.016224525516337438,5.8732781410217285,2.5404152870178223,0,0,1.0,0.010754557326436043,1
269,780,0.021639016811848523,5.799256324768066,2.509887933731079,0,0,1.0,0.013134891167283058,1
560,1355,0.008657040633784543,4.839285850524902,2.8313136100769043,0,0,1.0,0.007936443202197552,1
404,1160,0.014249563914206922,5.742574214935303,2.611949920654297,0,0,1.0,0.009947129525244236,1
99,317,0.06534735106156941,6.404040336608887,2.5438220500946045,0,1,1.0,0.027708565816283226,0
334,969,0.01742461023897993,5.802395343780518,2.6555631160736084,0,0,1.0,0.011229926720261574,1
292,794,0.018688509155955057,5.438356399536133,2.2804465293884277,0,0,1.0,0.012578783556818962,1
278,647,0.016803885411524194,4.65467643737793,2.074995994567871,0,0,1.0,0.013256635516881943,1
553,1597,0.010463348795764523,5.775768756866455,3.0419445037841797,0,0,1.0,0.0078792255371809,1
269,763,0.02116739721466721,5.672862529754639,3.0305275917053223,0,0,1.0,0.01287367194890976,1
118,229,0.03317398232650067,3.8813560009002686,1.5960932970046997,0,1,1.0,0.02419610135257244,0
645,1511,0.007275266021474137,4.685271263122559,2.49784517288208,0,0,1.0,0.007368545513600111,1
