num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,avg_head_gate,correct
1396,3455,0.0035482843967916343,4.949856758117676,2.341324806213379,0,0,0.5657634735107422,0.004101312719285488,0.18750132620334625,1
277,766,0.02003871710353947,5.530685901641846,2.342921018600464,0,0,0.6641706228256226,0.011997679248452187,0.1875114142894745,1
173,475,0.03192633418469151,5.491329669952393,2.2614855766296387,0,1,0.6916778087615967,0.017242329195141792,0.18752360343933105,0
263,628,0.018227730531445996,4.775665283203125,2.40975022315979,0,0,0.6690093278884888,0.011801840737462044,0.18751373887062073,1
447,1382,0.013864226883758496,6.183444976806641,2.1139988899230957,0,1,0.5655580759048462,0.008753294125199318,0.18750542402267456,0
298,978,0.022100196596838397,6.563758373260498,4.688887596130371,0,1,0.6817448139190674,0.015037870965898037,0.18750470876693726,0
314,731,0.014875562157870732,4.656051158905029,2.3848838806152344,0,0,0.6625994443893433,0.01032746210694313,0.18751096725463867,1
291,667,0.01580756013745517,4.584192276000977,2.249784469604492,0,0,0.6871684789657593,0.010952593758702278,0.18751287460327148,1
212,494,0.022087096485732344,4.660377502441406,2.2808828353881836,0,0,0.6982380151748657,0.013679937459528446,0.18751958012580872,1
347,853,0.014209325181988123,4.916426658630371,2.9353787899017334,0,0,0.5868419408798218,0.00981399230659008,0.18750762939453125,1
296,793,0.018163078332567778,5.358108043670654,2.5541908740997314,0,0,0.645340085029602,0.011200860142707825,0.18750984966754913,1
399,939,0.011826047530886775,4.7067670822143555,2.2523601055145264,0,0,0.5690480470657349,0.008996227756142616,0.1875082105398178,1
288,757,0.018316879597365186,5.25694465637207,2.364535331726074,0,0,0.6002824306488037,0.011362006887793541,0.1875111162662506,1
405,884,0.010805524996943478,4.365432262420654,2.4639902114868164,0,0,0.567097544670105,0.008745227009057999,0.18750804662704468,1
234,627,0.022999889952675434,5.358974456787109,2.45233416557312,0,0,0.6577668786048889,0.013354149647057056,0.18751418590545654,1
158,336,0.027090220108027457,4.253164768218994,1.6954013109207153,0,1,0.6974050998687744,0.0172380693256855,0.187540203332901,0
484,1128,0.009650428622760224,4.661157131195068,2.1413838863372803,0,0,0.565967857837677,0.00804715882986784,0.1875065565109253,1
270,786,0.02164394878149227,5.8222222328186035,3.4572837352752686,0,0,0.6192138195037842,0.013259584084153175,0.1875082552433014,1
168,505,0.03599942971199173,6.011904716491699,2.511763095855713,0,1,0.6937150955200195,0.018341461196541786,0.18752048909664154,0
196,441,0.02307692307691704,4.5,2.1377551555633545,0,1,0.6831017732620239,0.014475573785603046,0.18752408027648926,0
212,581,0.025976929267632575,5.4811320304870605,2.32511568069458,0,1,0.6110965013504028,0.014633441343903542,0.187516987323761,0
120,351,0.04915966386551179,5.849999904632568,3.0941665172576904,0,1,0.6975308656692505,0.02534213289618492,0.18753111362457275,0
312,727,0.014984747299858296,4.660256385803223,2.0576512813568115,0,0,0.566962718963623,0.010645615868270397,0.18751227855682373,1
190,501,0.02790309106097803,5.273684024810791,2.5250966548919678,0,1,0.6428431272506714,0.015582284890115261,0.1875189244747162,0
386,908,0.0122199044478829,4.704663276672363,2.218475580215454,0,0,0.5807868242263794,0.009180118329823017,0.18750864267349243,1
415,1040,0.012106396600895634,5.012048244476318,2.040818929672241,0,0,0.5718611478805542,0.008874929510056973,0.18750768899917603,1
327,858,0.01609725896324496,5.247706413269043,2.3881828784942627,0,0,0.6330430507659912,0.010272067971527576,0.18750911951065063,1
220,520,0.021585720215852724,4.7272725105285645,2.343801975250244,0,0,0.6985068321228027,0.0134440241381526,0.18751820921897888,1
504,1199,0.009459118306036421,4.757936477661133,2.282674789428711,0,0,0.5835561156272888,0.007672378793358803,0.18750572204589844,1
372,872,0.012636582326173618,4.688171863555908,2.17695689201355,0,0,0.6975358724594116,0.009403920732438564,0.1875091791152954,1
427,1039,0.011423733658782673,4.866510391235352,2.2842884063720703,0,0,0.6734307408332825,0.008536630310118198,0.1875070333480835,1
555,1494,0.009718021270367524,5.38378381729126,2.211268663406372,0,0,0.5680361390113831,0.007284005172550678,0.18750450015068054,1
344,1030,0.01745881076683017,5.988372325897217,2.854515790939331,0,0,0.6146949529647827,0.01049879565834999,0.18750646710395813,1
636,1494,0.007398603476452052,4.698113441467285,2.103832721710205,0,0,0.5677490234375,0.006803449243307114,0.18750448524951935,1
327,702,0.01317048460629133,4.293578147888184,2.6844542026519775,0,0,0.6234135031700134,0.009865027852356434,0.18751001358032227,1
131,295,0.03464474456838835,4.503816604614258,1.9446418285369873,0,1,0.6978706121444702,0.019546600058674812,0.18754518032073975,0
469,1119,0.010196271390300776,4.771854877471924,2.3722569942474365,0,0,0.6255667209625244,0.007996195927262306,0.18750616908073425,1
897,2087,0.005193402611880808,4.653288841247559,2.507439136505127,0,0,0.5672509670257568,0.005311798769980669,0.18750247359275818,1
213,535,0.023695632916993604,5.023474216461182,2.379730701446533,0,1,0.6979677677154541,0.013965347781777382,0.18751755356788635,0
471,1100,0.009938112662058548,4.670912742614746,2.0254597663879395,0,0,0.6247150897979736,0.008252807892858982,0.1875070035457611,1
167,353,0.025467138013121178,4.227544784545898,2.822474956512451,0,0,0.6627460718154907,0.01664664037525654,0.1875264048576355,1
164,352,0.026335478078697315,4.292683124542236,2.036288022994995,0,1,0.6657739877700806,0.016393521800637245,0.1875336766242981,0
418,995,0.01141670395740758,4.760765552520752,2.359034776687622,0,0,0.5656307339668274,0.008587924763560295,0.18750719726085663,1
124,311,0.0407815368475998,5.016129016876221,2.8545784950256348,0,1,0.6924082636833191,0.021863697096705437,0.18753385543823242,0
159,386,0.03073003741739084,4.855345726013184,2.2872512340545654,0,1,0.6981746554374695,0.017371268942952156,0.18752892315387726,0
378,947,0.013290668463081322,5.010581970214844,2.1744911670684814,0,0,0.5951091647148132,0.00936751440167427,0.1875084936618805,1
315,777,0.015711252653926224,4.933333396911621,2.4939682483673096,0,0,0.6328107118606567,0.010353699326515198,0.18750989437103271,1
525,1757,0.012773536895673836,6.693333148956299,4.132621765136719,0,0,0.5687937140464783,0.008752959780395031,0.1875022053718567,1
313,927,0.018985008601620078,5.923322677612305,3.054823637008667,0,0,0.6914368271827698,0.011397029273211956,0.18750706315040588,1
366,895,0.013399206527433684,4.890710353851318,2.5946130752563477,0,0,0.5669357776641846,0.009241067804396152,0.1875077784061432,1
346,911,0.015263466532628361,5.265895843505859,3.1142704486846924,0,0,0.5865861177444458,0.010182579047977924,0.18750683963298798,1
311,685,0.014210144175913889,4.405144691467285,2.163832187652588,0,0,0.6933081150054932,0.010617293417453766,0.18751272559165955,1
353,798,0.01284445016739531,4.521246433258057,2.0795769691467285,0,0,0.6949722766876221,0.009854132309556007,0.18751069903373718,1
537,1436,0.009978042747157717,5.348230838775635,2.9569475650787354,0,0,0.6234356164932251,0.007183332461863756,0.18750369548797607,1
