num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,avg_head_gate,correct
377,894,0.012613578644392134,4.742705345153809,2.843613624572754,0,0,0.5670825839042664,0.0060088904574513435,0.31250008940696716,1
312,761,0.015685547036027734,4.878205299377441,2.3249094486236572,0,0,0.5873614549636841,0.007211767602711916,0.3125001788139343,1
224,497,0.019899103139009472,4.4375,1.74609375,0,0,0.691926121711731,0.009684063494205475,0.3125004768371582,1
221,633,0.026038667215132448,5.728506565093994,3.0756125450134277,0,0,0.6931139826774597,0.009912132285535336,0.31250062584877014,1
151,404,0.03567328918320721,5.3509931564331055,3.3271350860595703,0,0,0.6893653869628906,0.014314142055809498,0.31250250339508057,1
344,802,0.013594141975726016,4.662790775299072,2.409545660018921,0,0,0.5671027302742004,0.006684199441224337,0.31250011920928955,1
138,347,0.03670792341053808,5.028985500335693,2.332493305206299,0,0,0.6944621801376343,0.013607238419353962,0.3125021457672119,1
252,599,0.01894011256560758,4.753968238830566,2.455341339111328,0,0,0.5874102115631104,0.00831045676022768,0.31250035762786865,1
775,2093,0.006978411269483922,5.401290416717529,4.242836952209473,0,0,0.5674397945404053,0.0036039988044649363,0.3125,1
329,756,0.014011416709910482,4.595744609832764,2.28338623046875,0,1,0.6848452091217041,0.0069768656976521015,0.31250014901161194,0
561,1422,0.009052711993888176,5.069518566131592,2.2179837226867676,0,0,0.585879921913147,0.004835372790694237,0.3125,1
265,647,0.01849628359062057,4.883018970489502,2.307070016860962,0,0,0.6962869763374329,0.008122604340314865,0.3125002980232239,1
317,875,0.017469951683103314,5.520504951477051,2.760620594024658,0,0,0.5844186544418335,0.007017452735453844,0.3125001788139343,1
322,882,0.017066233238519277,5.4782609939575195,2.9886577129364014,0,0,0.5786838531494141,0.006834432948380709,0.3125001788139343,1
310,746,0.01557573859484126,4.81290340423584,1.9843498468399048,0,0,0.595866858959198,0.007492022588849068,0.3125001788139343,1
241,623,0.021542185338862114,5.170124530792236,2.722095012664795,0,1,0.6990792155265808,0.00854174979031086,0.3125004172325134,0
580,1394,0.00830206658328842,4.806896686553955,2.024779796600342,0,0,0.5671615600585938,0.004831036552786827,0.3125000298023224,1
208,467,0.021692679301369918,4.490384578704834,2.1922152042388916,0,1,0.6956005096435547,0.009777111001312733,0.31250059604644775,0
411,1260,0.014954602100764644,6.131386756896973,2.693199872970581,0,0,0.5882382392883301,0.006008853670209646,0.31250008940696716,1
245,720,0.024088323854127788,5.877551078796387,2.319700241088867,0,1,0.6867417097091675,0.009061676450073719,0.3125004172325134,0
162,368,0.028218694885350733,4.543210029602051,2.519737720489502,0,1,0.6855812072753906,0.01151551678776741,0.3125012516975403,0
269,736,0.020418354325026297,5.472118854522705,2.739928960800171,0,0,0.5733727812767029,0.007977616041898727,0.3125002980232239,1
