num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
1396,3455,0.0035482843967916343,4.949856758117676,2.341324806213379,0,0,0.40222465991973877,0.004958141595125198,1
277,766,0.02003871710353947,5.530685901641846,2.342921018600464,0,0,0.5053103566169739,0.017285935580730438,1
173,475,0.03192633418469151,5.491329669952393,2.2614855766296387,0,0,0.5354925394058228,0.02400926686823368,1
263,628,0.018227730531445996,4.775665283203125,2.40975022315979,0,0,0.5095207691192627,0.015607787296175957,1
447,1382,0.013864226883758496,6.183444976806641,2.1139988899230957,0,0,0.40521126985549927,0.013542345724999905,1
298,978,0.022100196596838397,6.563758373260498,4.688887596130371,0,0,0.5273125171661377,0.03036871924996376,1
314,731,0.014875562157870732,4.656051158905029,2.3848838806152344,0,0,0.5022521018981934,0.013424914330244064,1
291,667,0.01580756013745517,4.584192276000977,2.249784469604492,0,0,0.5269805788993835,0.013753116130828857,1
212,494,0.022087096485732344,4.660377502441406,2.2808828353881836,0,0,0.5395674705505371,0.01755661517381668,1
347,853,0.014209325181988123,4.916426658630371,2.9353787899017334,0,0,0.4266778826713562,0.014123843051493168,1
296,793,0.018163078332567778,5.358108043670654,2.5541908740997314,0,0,0.4860902726650238,0.016375238075852394,1
399,939,0.011826047530886775,4.7067670822143555,2.2523601055145264,0,0,0.4078640043735504,0.011249115690588951,1
288,757,0.018316879597365186,5.25694465637207,2.364535331726074,0,0,0.4409051537513733,0.01595470681786537,1
405,884,0.010805524996943478,4.365432262420654,2.4639902114868164,0,0,0.4057108461856842,0.010760920122265816,1
234,627,0.022999889952675434,5.358974456787109,2.45233416557312,0,0,0.49964115023612976,0.019168656319379807,1
158,336,0.027090220108027457,4.253164768218994,1.6954013109207153,0,0,0.5394054651260376,0.01864997111260891,1
484,1128,0.009650428622760224,4.661157131195068,2.1413838863372803,0,0,0.40415605902671814,0.009590502828359604,1
270,786,0.02164394878149227,5.8222222328186035,3.4572837352752686,0,0,0.4619362950325012,0.021885957568883896,1
168,505,0.03599942971199173,6.011904716491699,2.511763095855713,0,0,0.5389388203620911,0.028123512864112854,1
196,441,0.02307692307691704,4.5,2.1377551555633545,0,1,0.5245463848114014,0.017704810947179794,0
212,581,0.025976929267632575,5.4811320304870605,2.32511568069458,0,0,0.45363202691078186,0.020788341760635376,1
120,351,0.04915966386551179,5.849999904632568,3.0941665172576904,0,0,0.5466006398200989,0.039254218339920044,1
312,727,0.014984747299858296,4.660256385803223,2.0576512813568115,0,0,0.40646660327911377,0.01290875393897295,1
190,501,0.02790309106097803,5.273684024810791,2.5250966548919678,0,0,0.4859201908111572,0.022238358855247498,1
386,908,0.0122199044478829,4.704663276672363,2.218475580215454,0,0,0.41968435049057007,0.011448636651039124,1
415,1040,0.012106396600895634,5.012048244476318,2.040818929672241,0,0,0.4106789529323578,0.011227739974856377,1
327,858,0.01609725896324496,5.247706413269043,2.3881828784942627,0,0,0.473114550113678,0.014580111019313335,1
220,520,0.021585720215852724,4.7272725105285645,2.343801975250244,0,0,0.5397878885269165,0.017476506531238556,1
504,1199,0.009459118306036421,4.757936477661133,2.282674789428711,0,0,0.42174777388572693,0.009661850519478321,1
372,872,0.012636582326173618,4.688171863555908,2.17695689201355,0,0,0.5365126132965088,0.01163576077669859,1
427,1039,0.011423733658782673,4.866510391235352,2.2842884063720703,0,0,0.5121597051620483,0.011066817678511143,1
555,1494,0.009718021270367524,5.38378381729126,2.211268663406372,0,0,0.40635788440704346,0.010043483227491379,1
344,1030,0.01745881076683017,5.988372325897217,2.854515790939331,0,0,0.4557360112667084,0.017334897071123123,1
636,1494,0.007398603476452052,4.698113441467285,2.103832721710205,0,0,0.40530920028686523,0.007936934009194374,1
327,702,0.01317048460629133,4.293578147888184,2.6844542026519775,0,0,0.46276408433914185,0.01272202655673027,1
131,295,0.03464474456838835,4.503816604614258,1.9446418285369873,0,1,0.5416141748428345,0.023199137300252914,0
469,1119,0.010196271390300776,4.771854877471924,2.3722569942474365,0,0,0.4639970660209656,0.01031063124537468,1
897,2087,0.005193402611880808,4.653288841247559,2.507439136505127,0,0,0.4042653441429138,0.006541052833199501,1
213,535,0.023695632916993604,5.023474216461182,2.379730701446533,0,0,0.5398345589637756,0.019034745171666145,1
471,1100,0.009938112662058548,4.670912742614746,2.0254597663879395,0,0,0.4629270136356354,0.009618707932531834,1
167,353,0.025467138013121178,4.227544784545898,2.822474956512451,0,0,0.5053474307060242,0.02082621492445469,1
164,352,0.026335478078697315,4.292683124542236,2.036288022994995,0,0,0.5078807473182678,0.019181320443749428,1
418,995,0.01141670395740758,4.760765552520752,2.359034776687622,0,0,0.40438026189804077,0.011133081279695034,1
124,311,0.0407815368475998,5.016129016876221,2.8545784950256348,0,0,0.5387276411056519,0.030814113095402718,1
159,386,0.03073003741739084,4.855345726013184,2.2872512340545654,0,0,0.541505753993988,0.022573322057724,1
378,947,0.013290668463081322,5.010581970214844,2.1744911670684814,0,0,0.4342975616455078,0.012216663919389248,1
315,777,0.015711252653926224,4.933333396911621,2.4939682483673096,0,0,0.47277402877807617,0.014302692376077175,1
525,1757,0.012773536895673836,6.693333148956299,4.132621765136719,0,0,0.40987443923950195,0.017886241897940636,1
313,927,0.018985008601620078,5.923322677612305,3.054823637008667,0,0,0.5330272912979126,0.01882030814886093,1
366,895,0.013399206527433684,4.890710353851318,2.5946130752563477,0,0,0.40634506940841675,0.01292997132986784,1
346,911,0.015263466532628361,5.265895843505859,3.1142704486846924,0,0,0.4269331693649292,0.015528202056884766,1
311,685,0.014210144175913889,4.405144691467285,2.163832187652588,0,0,0.5326608419418335,0.012523669749498367,1
353,798,0.01284445016739531,4.521246433258057,2.0795769691467285,0,0,0.5339452028274536,0.011555125936865807,1
537,1436,0.009978042747157717,5.348230838775635,2.9569475650787354,0,0,0.4621502161026001,0.01128465961664915,1
903,2453,0.006023282824190294,5.4330010414123535,2.9542596340179443,0,0,0.40357309579849243,0.007966740056872368,1
429,1166,0.012700694943684905,5.435897350311279,2.3997371196746826,0,0,0.5173277854919434,0.012491554953157902,1
655,2279,0.010640334290449596,6.9587788581848145,7.755552768707275,0,0,0.41196590662002563,0.032105930149555206,1
197,486,0.025173521185117276,4.934010028839111,2.5895540714263916,0,0,0.5197958946228027,0.020377812907099724,1
260,588,0.01746361746361487,4.523077011108398,1.8340827226638794,0,0,0.47652488946914673,0.01391751877963543,1
150,410,0.036689038031303495,5.4666666984558105,2.088888645172119,0,0,0.5381224155426025,0.02594156749546528,1
107,233,0.04108622817841554,4.355140209197998,2.042099952697754,0,0,0.5430924892425537,0.02668914571404457,1
275,788,0.02091572660915449,5.7309088706970215,3.098499298095703,0,0,0.4838559925556183,0.020026888698339462,1
472,1149,0.010336823923134588,4.8686442375183105,2.474271059036255,0,0,0.4156382083892822,0.010590597055852413,1
522,1972,0.014502026018340265,7.55555534362793,4.584078311920166,0,0,0.4156113266944885,0.022991670295596123,1
291,663,0.015712762175611364,4.556701183319092,2.2674036026000977,0,0,0.4752903878688812,0.013707327656447887,1
277,725,0.018966148694603287,5.234656810760498,2.4467411041259766,0,0,0.5388692617416382,0.016508014872670174,1
293,834,0.01949600261816594,5.692832946777344,2.5199825763702393,0,0,0.45678332448005676,0.01752701960504055,1
305,735,0.01585418464193099,4.819672107696533,2.2199409008026123,0,0,0.40686264634132385,0.013822264038026333,1
202,499,0.024580069947287186,4.94059419631958,2.541025400161743,0,0,0.42299267649650574,0.019868386909365654,1
187,533,0.03064803634062715,5.700534820556641,3.6857218742370605,1,0,0.4375509023666382,0.029945116490125656,0
198,438,0.022458083371783198,4.4242424964904785,2.345270872116089,1,1,0.42466989159584045,0.01782176084816456,1
82,176,0.05299608551633093,4.292683124542236,2.3289709091186523,1,1,0.5459731221199036,0.03403235599398613,1
333,783,0.01416476717681409,4.702702522277832,2.28698992729187,1,0,0.40847551822662354,0.012829477898776531,0
79,234,0.07594936708848435,5.924050807952881,1.968915343284607,1,1,0.5481680631637573,0.047695092856884,1
117,258,0.03801945181252724,4.410256385803223,2.39579176902771,1,1,0.5265985131263733,0.026484031230211258,1
273,669,0.018018745959920004,4.901098728179932,2.0305116176605225,1,0,0.41620367765426636,0.014838017523288727,0
316,732,0.01470765521398285,4.632911205291748,2.1057522296905518,1,0,0.4072606861591339,0.012836377136409283,0
164,413,0.03089929672301702,5.036585330963135,1.8401249647140503,1,1,0.5410231351852417,0.02150236815214157,1
252,573,0.018118004173778204,4.547618865966797,1.977891206741333,1,1,0.4450507164001465,0.014550586231052876,1
236,573,0.02066354129101683,4.855932235717773,2.055515766143799,1,0,0.47230634093284607,0.016391318291425705,0
