num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,avg_head_gate,correct
327,899,0.016866475300649438,5.498470783233643,2.561924457550049,0,0,0.6931333541870117,0.001551657565869391,0.465629518032074,1
351,792,0.012893772893771844,4.512820720672607,1.9763312339782715,0,0,0.678057074546814,0.0018950377125293016,0.46563270688056946,1
503,1407,0.01114428964064176,5.594433307647705,2.4438655376434326,0,0,0.5658453106880188,0.0010166347492486238,0.4656274914741516,1
377,894,0.012613578644392134,4.742705345153809,2.843613624572754,0,0,0.6437680125236511,0.001495612203143537,0.46563008427619934,1
146,328,0.03098724610296127,4.49315071105957,2.0855696201324463,0,0,0.6984904408454895,0.003864732338115573,0.4656491279602051,1
312,761,0.015685547036027734,4.878205299377441,2.3249094486236572,0,0,0.5753914713859558,0.0017964045982807875,0.4656318426132202,1
237,694,0.02481584781519974,5.856540203094482,2.494187593460083,0,0,0.6384677886962891,0.002124159364029765,0.46563100814819336,1
315,728,0.01472045293701196,4.622222423553467,2.4255378246307373,0,0,0.5745078921318054,0.0018804492428898811,0.46563252806663513,1
224,497,0.019899103139009472,4.4375,1.74609375,0,0,0.6002996563911438,0.002830818295478821,0.46564018726348877,1
257,572,0.0173881322957172,4.451361656188965,2.1153385639190674,0,0,0.5704530477523804,0.0024170810356736183,0.46563658118247986,1
221,633,0.026038667215132448,5.728506565093994,3.0756125450134277,0,0,0.6060947179794312,0.0023010859731584787,0.4656311273574829,1
151,404,0.03567328918320721,5.3509931564331055,3.3271350860595703,0,0,0.6988003253936768,0.003585216822102666,0.46563631296157837,1
5748,14267,0.0008637830950861292,4.964161396026611,2.3306572437286377,0,0,0.5662796497344971,0.00019014695135410875,0.46562516689300537,1
68,148,0.06496927129046319,4.352941036224365,2.7871971130371094,0,1,0.6961619853973389,0.008849281817674637,0.4656863808631897,0
363,1030,0.015676605330044616,5.674931049346924,2.67669939994812,0,0,0.6522061824798584,0.0013787028146907687,0.4656285047531128,1
435,1237,0.013104507654006402,5.687356472015381,3.0424838066101074,0,0,0.641226053237915,0.0011451997561380267,0.465627521276474,1
344,802,0.013594141975726016,4.662790775299072,2.409545660018921,0,0,0.6284810304641724,0.0017452678875997663,0.4656316041946411,1
284,694,0.017269695913997754,4.88732385635376,1.9591352939605713,0,0,0.6726796627044678,0.0020141834393143654,0.4656333327293396,1
218,582,0.024605758254761637,5.339449405670166,2.5453245639801025,0,0,0.6956013441085815,0.0023715016432106495,0.46563345193862915,1
620,1355,0.007061337224451325,4.370967864990234,2.0494797229766846,0,0,0.5660386085510254,0.0012594106374308467,0.4656289219856262,1
394,1101,0.014220947804858228,5.588832378387451,2.5009922981262207,0,0,0.6025229096412659,0.001287776860408485,0.46562838554382324,1
216,547,0.02355727820843593,5.064815044403076,2.6902434825897217,0,0,0.6989662647247314,0.0024416272062808275,0.4656344950199127,1
440,1043,0.0107993373369222,4.740909099578857,2.082871913909912,0,0,0.5799680948257446,0.0014731670962646604,0.4656299650669098,1
442,1069,0.010968489960086035,4.837103843688965,2.181609630584717,0,0,0.579370379447937,0.0014088194584473968,0.46562957763671875,1
611,1879,0.010082906281022508,6.150572776794434,3.250650405883789,0,0,0.5717016458511353,0.000784045085310936,0.46562623977661133,1
498,1199,0.00968865401242759,4.815260887145996,2.234947919845581,0,0,0.5829743146896362,0.0012867029290646315,0.4656289219856262,1
138,347,0.03670792341053808,5.028985500335693,2.332493305206299,0,0,0.6986251473426819,0.0038904764223843813,0.465643972158432,1
355,985,0.015675976764540807,5.549295902252197,2.4053163528442383,0,0,0.6296406984329224,0.0014315148582682014,0.46562910079956055,1
252,599,0.01894011256560758,4.753968238830566,2.455341339111328,0,0,0.6977651715278625,0.0021912548691034317,0.46563440561294556,1
775,2093,0.006978411269483922,5.401290416717529,4.242836952209473,0,0,0.5675235986709595,0.0006600897759199142,0.4656260013580322,1
390,864,0.011390152264187502,4.430769443511963,2.0041816234588623,0,0,0.6646262407302856,0.0017985254526138306,0.46563196182250977,1
540,1264,0.008685494399779815,4.68148136138916,2.4874348640441895,0,0,0.5934270620346069,0.0012085090856999159,0.46562859416007996,1
1021,2889,0.005548193812294698,5.659157752990723,2.6262357234954834,0,0,0.5660248398780823,0.0005608589272014797,0.4656258821487427,1
292,770,0.018123617191543318,5.273972511291504,2.8701446056365967,0,0,0.6925721764564514,0.0017665899358689785,0.4656304717063904,1
329,756,0.014011416709910482,4.595744609832764,2.28338623046875,0,0,0.6855260133743286,0.0018649846315383911,0.46563249826431274,1
481,1146,0.009927234927234498,4.765072822570801,2.25458025932312,0,0,0.6258716583251953,0.0013337060809135437,0.4656291902065277,1
95,184,0.041209406494914655,3.8736841678619385,2.0050971508026123,0,1,0.6980514526367188,0.0065169623121619225,0.46568524837493896,0
388,967,0.012879938197606963,4.984536170959473,2.329657554626465,0,0,0.5874103307723999,0.0014740807237103581,0.465629905462265,1
561,1422,0.009052711993888176,5.069518566131592,2.2179837226867676,0,0,0.5697730779647827,0.0010993314208462834,0.4656279683113098,1
265,647,0.01849628359062057,4.883018970489502,2.307070016860962,0,0,0.6364402174949646,0.0020526538137346506,0.46563345193862915,1
372,999,0.014477001999825052,5.370967864990234,2.7010927200317383,0,0,0.6624531745910645,0.0013778912834823132,0.4656289219856262,1
574,1355,0.008239536396859605,4.721254348754883,2.5041823387145996,0,0,0.5685505270957947,0.001138397492468357,0.4656282067298889,1
483,1520,0.013058082695462613,6.2939958572387695,3.7562167644500732,0,0,0.5846084356307983,0.0010031586280092597,0.46562641859054565,1
268,588,0.0164346805299323,4.388059616088867,2.282245397567749,0,0,0.6980450749397278,0.002333046868443489,0.46563592553138733,1
316,748,0.01502913401647428,4.734177112579346,2.0052876472473145,0,0,0.5953717827796936,0.0019238109234720469,0.4656327962875366,1
317,875,0.017469951683103314,5.520504951477051,2.760620594024658,0,0,0.5949681997299194,0.0015934674302116036,0.4656294584274292,1
392,1071,0.013975155279502193,5.464285850524902,2.672193765640259,0,0,0.573964536190033,0.0013008841779083014,0.4656284749507904,1
119,335,0.047714000854545136,5.630251884460449,2.8212695121765137,0,1,0.6988734006881714,0.004540550988167524,0.46564075350761414,0
241,553,0.019121715076068618,4.589211463928223,2.4080164432525635,0,0,0.6259480714797974,0.0023522775154560804,0.46563592553138733,1
58,154,0.09316394434333587,5.310344696044922,2.8002374172210693,0,1,0.6983447670936584,0.010594435036182404,0.4656740427017212,0
534,1276,0.008966278081103745,4.779026031494141,2.0972378253936768,0,0,0.5710029602050781,0.0012501291930675507,0.4656287431716919,1
364,915,0.013849786577058255,5.027472496032715,2.504739761352539,0,0,0.5863001346588135,0.0014916741056367755,0.4656299352645874,1
322,882,0.017066233238519277,5.4782609939575195,2.9886577129364014,0,0,0.6507675051689148,0.0015810364857316017,0.4656292498111725,1
