num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.2962321639060974,0.008841774426400661,1
351,0,1,0.29359740018844604,0.007057800889015198,0
4152,0,0,0.2924961745738983,0.006195520982146263,1
1396,0,0,0.29291707277297974,0.00656278757378459,1
503,0,0,0.2949727773666382,0.008006586693227291,1
377,0,0,0.2945396900177002,0.007681684568524361,1
146,0,1,0.29574018716812134,0.008482575416564941,0
312,0,0,0.29444989562034607,0.0076743182726204395,1
237,0,0,0.29907888174057007,0.010868622921407223,1
315,0,0,0.29416754841804504,0.007469071075320244,1
277,0,0,0.2968338131904602,0.009229963645339012,1
224,0,0,0.294312059879303,0.0075294263660907745,1
257,0,0,0.29389896988868713,0.007282035890966654,1
221,0,0,0.3000926971435547,0.011761962436139584,1
151,0,0,0.3018540143966675,0.013331588357686996,1
351,0,0,0.293864369392395,0.007220250088721514,1
5748,0,0,0.29245972633361816,0.0061449105851352215,1
68,0,1,0.3007405698299408,0.01237589679658413,0
363,0,0,0.29646050930023193,0.008993085473775864,1
173,0,1,0.29910045862197876,0.010854328982532024,0
435,0,0,0.2962333858013153,0.008838018402457237,1
220,0,1,0.29447588324546814,0.007634204812347889,0
344,0,0,0.2941405177116394,0.007431874051690102,1
294,0,0,0.29461488127708435,0.007746357936412096,1
284,0,0,0.29469820857048035,0.007823013700544834,1
263,0,0,0.294811487197876,0.007873086258769035,1
218,0,0,0.29740479588508606,0.009613903239369392,1
447,0,0,0.2970941960811615,0.009418422356247902,1
620,0,0,0.2930922508239746,0.006633360870182514,1
216,0,0,0.2956262230873108,0.008410882204771042,1
394,0,0,0.2957717776298523,0.008533875457942486,1
216,0,0,0.29648756980895996,0.009016210213303566,1
440,0,0,0.29361692070961,0.007083785720169544,1
240,0,0,0.29399824142456055,0.007331389933824539,1
442,0,0,0.2937873601913452,0.0072121936827898026,1
611,0,0,0.296426385641098,0.009008153341710567,1
302,0,0,0.29465964436531067,0.007797516882419586,1
298,0,0,0.3086715340614319,0.019411087036132812,1
498,0,0,0.29359063506126404,0.00706349266692996,1
165,0,0,0.29778367280960083,0.009928244166076183,1
138,0,1,0.29781973361968994,0.009918402880430222,0
355,0,0,0.29590433835983276,0.00861380249261856,1
252,0,0,0.2946833074092865,0.007841626182198524,1
775,0,0,0.29603075981140137,0.008815805427730083,1
390,0,0,0.29319220781326294,0.006778302602469921,1
540,0,0,0.2934035062789917,0.006930717267096043,1
1021,0,0,0.29400667548179626,0.00736527843400836,1
