num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.23362524807453156,0.012011991813778877,1
351,0,0,0.22952544689178467,0.008668703958392143,1
503,0,0,0.2311566174030304,0.010279481299221516,1
377,0,0,0.230645090341568,0.00943022221326828,1
146,0,0,0.23365333676338196,0.011403216980397701,1
312,0,0,0.2303651124238968,0.009519439190626144,1
237,0,0,0.23654673993587494,0.01507032010704279,1
315,0,0,0.22979572415351868,0.00903372373431921,1
224,0,0,0.2314566969871521,0.009611798450350761,1
257,0,0,0.22990548610687256,0.009012144058942795,1
221,0,0,0.23861068487167358,0.016578540205955505,1
151,0,0,0.24031022191047668,0.018131127581000328,1
5748,0,0,0.22714944183826447,0.007147933356463909,1
68,0,1,0.2398788034915924,0.01728530414402485,0
363,0,0,0.23379337787628174,0.012282554991543293,1
435,0,1,0.23334462940692902,0.011922303587198257,0
344,0,0,0.23021763563156128,0.009154589846730232,1
284,0,0,0.23079484701156616,0.009710810147225857,1
218,0,0,0.2355203479528427,0.013515242375433445,1
620,0,0,0.22871002554893494,0.008028007112443447,1
394,0,0,0.23276259005069733,0.011396652087569237,1
216,0,0,0.23335693776607513,0.01198785100132227,1
440,0,0,0.22952736914157867,0.008716539479792118,1
442,0,0,0.2295917421579361,0.008830996230244637,1
611,0,0,0.23290008306503296,0.01200280524790287,1
498,0,0,0.2293633222579956,0.008659319952130318,1
138,0,1,0.23542463779449463,0.013829465955495834,0
355,0,0,0.23303765058517456,0.011599503457546234,1
252,0,0,0.23040035367012024,0.009713702835142612,1
775,0,0,0.2315821647644043,0.01032567210495472,1
390,0,0,0.22854867577552795,0.008204001933336258,1
540,0,0,0.2286960631608963,0.008317315019667149,1
1021,0,0,0.22960786521434784,0.008975398726761341,1
292,0,0,0.23327669501304626,0.011816650629043579,1
329,0,0,0.23010028898715973,0.009057620540261269,1
481,0,0,0.22912666201591492,0.008562665432691574,1
95,0,1,0.23376992344856262,0.010964879766106606,0
388,0,0,0.23011252284049988,0.009287864901125431,1
561,0,0,0.22974780201911926,0.008911434561014175,1
265,0,0,0.23151910305023193,0.010237469337880611,1
372,0,0,0.23136210441589355,0.010600216686725616,1
574,0,0,0.22863702476024628,0.008290817961096764,1
483,0,0,0.23614902794361115,0.01480025053024292,1
268,0,0,0.23012341558933258,0.0090451929718256,1
316,0,0,0.23057493567466736,0.009325849823653698,1
317,0,0,0.23259678483009338,0.011761009693145752,1
392,0,0,0.23199845850467682,0.010927892290055752,1
119,0,1,0.2431272268295288,0.021323172375559807,0
241,0,0,0.23110060393810272,0.009765826165676117,1
58,0,1,0.2514439523220062,0.029580526053905487,0
534,0,0,0.2295202910900116,0.008626789785921574,1
364,0,0,0.23076200485229492,0.00974943581968546,1
322,0,0,0.23353132605552673,0.012207971885800362,1
288,0,0,0.22952952980995178,0.008829573169350624,1
414,0,0,0.23035083711147308,0.009459315799176693,1
310,0,0,0.23104643821716309,0.009600122459232807,1
241,0,0,0.23374181985855103,0.012153930962085724,1
580,0,0,0.22903940081596375,0.008423122577369213,1
208,0,1,0.2314150035381317,0.009868795983493328,0
295,0,0,0.23136237263679504,0.010255326516926289,1
411,0,0,0.23475560545921326,0.013405666686594486,1
124,0,1,0.2359066754579544,0.014505172148346901,0
230,0,1,0.23326857388019562,0.0119998250156641,0
136,0,0,0.231742262840271,0.010302633047103882,1
156,0,1,0.240632563829422,0.01886829361319542,0
183,0,1,0.2339962124824524,0.012712675146758556,0
538,0,0,0.24490177631378174,0.02240476757287979,1
245,0,1,0.23636353015899658,0.014798793010413647,0
262,0,0,0.23199008405208588,0.010824460536241531,1
315,0,0,0.2307266891002655,0.009507879614830017,1
540,0,0,0.22915534675121307,0.008590933866798878,1
640,0,0,0.228687584400177,0.008221477270126343,1
152,0,0,0.24092736840248108,0.018912166357040405,1
162,0,0,0.2328169047832489,0.011177795939147472,1
269,0,0,0.23467805981636047,0.013002254068851471,1
385,0,0,0.23150619864463806,0.010663552209734917,1
131,0,1,0.2494000494480133,0.02715625800192356,0
137,0,0,0.23297441005706787,0.01097708661109209,1
222,0,1,0.2475198209285736,0.02546221762895584,0
283,0,0,0.23166553676128387,0.010452935472130775,1
487,0,0,0.22903981804847717,0.008378831669688225,1
320,0,0,0.2310519516468048,0.009904114529490471,1
394,0,0,0.2300856113433838,0.009057852439582348,1
508,0,0,0.22932809591293335,0.008840273134410381,1
213,0,0,0.2388816624879837,0.017187858000397682,1
419,0,0,0.2281891107559204,0.007887842133641243,1
504,0,0,0.2323089838027954,0.010952748358249664,1
291,0,0,0.23408526182174683,0.01285824179649353,1
295,0,0,0.2328733205795288,0.011577960103750229,1
401,0,0,0.23010405898094177,0.008964721113443375,1
545,0,0,0.22935010492801666,0.008543161675333977,1
463,0,0,0.2291489541530609,0.00844781193882227,1
425,0,0,0.2286970466375351,0.008346782065927982,1
629,0,0,0.22966592013835907,0.008715870790183544,1
211,0,0,0.23522788286209106,0.013170432299375534,1
803,0,0,0.2488255798816681,0.02473909594118595,1
354,0,0,0.2304079532623291,0.008994434960186481,1
322,0,0,0.2310781478881836,0.00970815122127533,1
331,0,0,0.22948108613491058,0.008579771034419537,1
271,0,0,0.23171740770339966,0.010745381936430931,1
512,0,0,0.2287292182445526,0.00835411436855793,1
438,0,0,0.22996710240840912,0.008925417438149452,1
197,0,0,0.23611652851104736,0.014264700002968311,1
209,0,0,0.23388180136680603,0.012484116479754448,1
278,0,0,0.23023411631584167,0.009023100137710571,1
306,0,0,0.23104126751422882,0.00983524601906538,1
239,0,0,0.23145301640033722,0.010301227681338787,1
259,0,0,0.23063823580741882,0.00971950963139534,1
236,0,0,0.23210951685905457,0.010716808959841728,1
157,0,0,0.2322159707546234,0.01028699241578579,1
135,0,1,0.23320218920707703,0.011252261698246002,0
248,0,0,0.23111166059970856,0.01013896707445383,1
499,0,0,0.22994059324264526,0.009024067781865597,1
449,0,0,0.2310851514339447,0.010139628313481808,1
257,0,0,0.2320128083229065,0.010459923185408115,1
282,0,0,0.23045822978019714,0.009283805266022682,1
312,0,0,0.22921720147132874,0.008577925153076649,1
192,0,0,0.23230761289596558,0.011094779707491398,1
257,0,0,0.2307688295841217,0.00954174343496561,1
175,0,0,0.23190587759017944,0.010726955719292164,1
725,0,0,0.2285926789045334,0.0081926379352808,1
208,0,0,0.23569630086421967,0.014335110783576965,1
192,0,1,0.23575301468372345,0.01382610946893692,0
414,0,0,0.2301710844039917,0.009271595627069473,1
99,0,1,0.2383769154548645,0.01645374670624733,0
343,0,0,0.23026958107948303,0.009485017508268356,1
257,0,0,0.2323545217514038,0.010703747160732746,1
616,0,0,0.23002976179122925,0.0093503063544631,1
362,0,0,0.22960996627807617,0.008787748403847218,1
404,0,0,0.2307978719472885,0.009436577558517456,1
145,0,1,0.2414298802614212,0.019715921953320503,0
260,0,0,0.23325160145759583,0.0120230782777071,1
294,0,0,0.2308642566204071,0.009678571484982967,1
360,0,0,0.22925926744937897,0.00870547629892826,1
294,0,0,0.22988417744636536,0.009209143929183483,1
316,0,0,0.22980955243110657,0.00883389264345169,1
242,0,0,0.2307136058807373,0.009654481895267963,1
341,0,0,0.23339852690696716,0.01178755797445774,1
247,0,0,0.22998805344104767,0.009177214466035366,1
474,0,0,0.2295374870300293,0.00862219650298357,1
312,0,0,0.23561324179172516,0.013621432706713676,1
155,0,0,0.23645994067192078,0.014028117060661316,1
484,0,0,0.2294081300497055,0.008783290162682533,1
104,0,1,0.23259735107421875,0.010898568667471409,0
144,0,0,0.23510242998600006,0.01314623560756445,1
212,0,0,0.23217026889324188,0.01107198465615511,1
315,0,0,0.2296515256166458,0.008807114325463772,1
259,0,1,0.23124636709690094,0.00988714024424553,0
216,0,1,0.23725160956382751,0.015547996386885643,0
392,0,0,0.2305174171924591,0.009764445945620537,1
323,0,0,0.23013821244239807,0.008799866773188114,1
320,0,0,0.23630180954933167,0.014327086508274078,1
473,0,0,0.2300037145614624,0.009046868421137333,1
305,0,0,0.2289043664932251,0.008322576060891151,1
61,0,1,0.2348608374595642,0.012225687503814697,0
361,0,0,0.23045605421066284,0.009258282370865345,1
86,0,1,0.24283652007579803,0.020488502457737923,0
201,0,1,0.23226535320281982,0.010465957224369049,0
585,0,0,0.23067860305309296,0.009755914099514484,1
372,0,0,0.23000392317771912,0.009100427851080894,1
235,0,1,0.23012815415859222,0.009395692497491837,0
436,0,0,0.23136886954307556,0.01041029766201973,1
405,0,0,0.2393403947353363,0.017352474853396416,1
834,0,0,0.22824622690677643,0.007849249988794327,1
359,0,0,0.2301415055990219,0.009329233318567276,1
251,0,0,0.23047560453414917,0.009627105668187141,1
623,0,0,0.22915929555892944,0.008394353091716766,1
532,0,0,0.22894921898841858,0.008426974527537823,1
157,0,1,0.23683243989944458,0.014751240611076355,0
232,0,0,0.23255318403244019,0.011656677350401878,1
550,0,0,0.23032347857952118,0.009652670472860336,1
514,0,0,0.23393237590789795,0.012631487101316452,1
335,0,0,0.23261144757270813,0.011326436884701252,1
