num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
452,1009,0.0098993387359452,4.464601993560791,2.169100761413574,0,0,0.5461781024932861,0.02043384127318859,1
697,1721,0.0070952687214497455,4.93830680847168,2.4366531372070312,0,0,0.47848719358444214,0.016203762963414192,1
255,703,0.02170758067005995,5.513725280761719,2.6262824535369873,0,0,0.6078283786773682,0.03681459650397301,1
557,1497,0.009667669813879284,5.375224590301514,4.457052230834961,0,0,0.497760146856308,0.018643934279680252,1
208,584,0.027127461910064307,5.615384578704834,3.2751476764678955,0,0,0.5504471063613892,0.04426497593522072,1
123,279,0.03718512594959537,4.536585330963135,2.2649216651916504,0,1,0.6076174974441528,0.050974290817976,0
241,646,0.022337482710922833,5.360995769500732,2.3717567920684814,0,0,0.512395441532135,0.0370648168027401,1
346,972,0.016285498869061214,5.618496894836426,2.5423166751861572,0,0,0.47678011655807495,0.029691247269511223,1
355,837,0.013320601575553965,4.7154927253723145,2.3894782066345215,0,0,0.4942608177661896,0.02421872690320015,1
124,295,0.038683451350617175,4.7580647468566895,2.95759654045105,0,0,0.6083243489265442,0.051468364894390106,1
361,811,0.012480763311787282,4.493074893951416,2.155769109725952,0,0,0.4924170672893524,0.023075854405760765,1
349,1005,0.016549748048610435,5.759312152862549,2.8131296634674072,0,0,0.49627241492271423,0.03152044862508774,1
334,761,0.01368434302565916,4.556886196136475,2.1868836879730225,0,0,0.48160719871520996,0.02417830005288124,1
336,946,0.0168088130774683,5.63095235824585,2.2090420722961426,0,0,0.480934202671051,0.03136608749628067,1
214,477,0.020929314202970267,4.457943916320801,1.6781378984451294,0,0,0.6068944931030273,0.03484836965799332,1
252,681,0.02153291595522331,5.404761791229248,2.574263334274292,0,0,0.5860563516616821,0.03544950857758522,1
316,806,0.016194494675505707,5.101265907287598,2.5593652725219727,0,0,0.5969599485397339,0.028737323358654976,1
296,879,0.02013284470911359,5.9391889572143555,3.280086040496826,0,0,0.6053781509399414,0.03642560541629791,1
410,970,0.011568966545410484,4.7317070960998535,2.8548483848571777,0,0,0.4820484220981598,0.020833997055888176,1
419,1116,0.012743944913269646,5.326969146728516,2.3966712951660156,0,0,0.479361355304718,0.02422482520341873,1
129,309,0.037427325581372684,4.7906975746154785,2.4910762310028076,0,0,0.6070833206176758,0.05115287005901337,1
212,501,0.022400071537149603,4.726415157318115,1.9817551374435425,0,0,0.581804633140564,0.03715711459517479,1
490,1397,0.011660615166311436,5.702040672302246,2.9765262603759766,0,0,0.4782041907310486,0.02330121397972107,1
394,1129,0.014582606786271516,5.730964660644531,2.953000545501709,0,0,0.48779547214508057,0.02818276174366474,1
2495,6564,0.0021097527854425737,5.261723518371582,2.901841640472412,0,0,0.4753566384315491,0.0076960171572864056,1
157,422,0.03446023191244714,5.375796318054199,2.107184886932373,0,0,0.6041897535324097,0.05266210064291954,1
243,554,0.018841614801207558,4.559670925140381,2.361665725708008,0,0,0.5941720008850098,0.03034311905503273,1
721,1755,0.006761442441053961,4.86823844909668,2.355731725692749,0,1,0.5112959146499634,0.015582699328660965,0
440,982,0.01016773659142627,4.46363639831543,2.175950288772583,0,0,0.4749082624912262,0.020121267065405846,1
186,432,0.02510897994768233,4.645161151885986,1.6697883605957031,0,0,0.6029347777366638,0.03894900903105736,1
219,582,0.024381048133713633,5.31506872177124,2.5536997318267822,0,0,0.5852720141410828,0.03941883146762848,1
250,600,0.019277108433731843,4.800000190734863,2.5759999752044678,0,0,0.5522065162658691,0.03072221390902996,1
427,1245,0.013688689514133231,5.831381797790527,2.7678208351135254,0,0,0.4814694821834564,0.02628033049404621,1
444,1026,0.01043255445061261,4.621621608734131,2.5099828243255615,0,1,0.4795822501182556,0.019814494997262955,0
214,510,0.022377254179276388,4.766355037689209,2.0108306407928467,0,0,0.5987886190414429,0.03636157140135765,1
189,436,0.02454125858380487,4.6137566566467285,2.395789623260498,0,1,0.6049438714981079,0.03539958596229553,0
280,709,0.018151561699946472,5.064285755157471,3.0030102729797363,0,0,0.5270842909812927,0.02926301397383213,1
394,931,0.012025161131991834,4.725888252258301,1.9299390316009521,0,0,0.4811670184135437,0.023029595613479614,1
131,293,0.03440986494419588,4.473282337188721,2.676767110824585,0,0,0.6081739664077759,0.04605202004313469,1
333,963,0.017421035493323075,5.783783912658691,2.2775747776031494,0,0,0.49531444907188416,0.033470433205366135,1
348,847,0.014028288449434063,4.867815971374512,2.4020676612854004,0,0,0.5617566108703613,0.025621995329856873,1
269,815,0.02260999833545711,6.059479713439941,2.9630050659179688,0,0,0.6057863235473633,0.04042431712150574,1
357,871,0.01370660623799974,4.879551887512207,2.072326898574829,0,0,0.551922082901001,0.02531364932656288,1
539,1393,0.009607492878868012,5.1688313484191895,2.593017578125,0,0,0.4751790761947632,0.018983887508511543,1
387,872,0.011674766705492516,4.506459712982178,2.105255603790283,0,0,0.4769591689109802,0.02221698872745037,1
78,184,0.061272061271959256,4.717948913574219,2.5614731311798096,0,1,0.5936101675033569,0.07993747293949127,0
50,110,0.08979591836698043,4.400000095367432,2.799999952316284,0,1,0.6040257215499878,0.12552130222320557,0
236,504,0.018175261449690196,4.271186351776123,2.138322114944458,0,1,0.4905800223350525,0.02897832542657852,0
450,1005,0.009948032665181393,4.4666666984558105,2.257777690887451,0,0,0.527312159538269,0.01973237656056881,1
710,1636,0.006499930471403752,4.608450889587402,2.4945764541625977,0,0,0.47566336393356323,0.015093600377440453,1
264,605,0.017427122940428415,4.583333492279053,2.2960855960845947,0,0,0.6068421006202698,0.02881496027112007,1
398,979,0.012391934483499841,4.91959810256958,2.3352439403533936,0,0,0.5617364048957825,0.022290416061878204,1
218,503,0.02126580137825619,4.614678859710693,2.7689590454101562,0,1,0.5067981481552124,0.03234488517045975,0
164,413,0.03089929672301702,5.036585330963135,2.498661756515503,0,0,0.5790411829948425,0.04745100438594818,1
118,300,0.043459365493232316,5.08474588394165,2.060614585876465,0,0,0.6064973473548889,0.0614856518805027,1
311,837,0.017363344051445146,5.382636547088623,2.3969976902008057,0,0,0.4761158227920532,0.030549822375178337,1
310,714,0.014907610397743512,4.606451511383057,2.174152135848999,0,0,0.5233876705169678,0.025668499991297722,1
232,600,0.022391401701742353,5.1724138259887695,2.4961354732513428,0,0,0.6080322861671448,0.03522637113928795,1
357,984,0.015484845623641497,5.5126051902771,3.050961494445801,0,0,0.4791945219039917,0.02732549048960209,1
320,731,0.014322100313478222,4.568749904632568,2.1015236377716064,0,0,0.5065021514892578,0.025694813579320908,1
429,1052,0.011458946038384666,4.904428958892822,2.7531042098999023,0,0,0.5102907419204712,0.022065894678235054,1
326,974,0.018386031146765607,5.975460052490234,2.9687230587005615,0,0,0.5992183685302734,0.0339808352291584,1
317,732,0.014614862436607574,4.6182966232299805,2.8921573162078857,0,0,0.6020426750183105,0.02504790388047695,1
561,1559,0.009924879042525784,5.557932376861572,2.38568115234375,0,0,0.47542890906333923,0.021124467253684998,1
283,714,0.017893391474322996,5.045936584472656,3.082695245742798,0,0,0.4919716417789459,0.030584482476115227,1
265,622,0.017781589479700145,4.694339752197266,2.2273263931274414,0,0,0.5091233849525452,0.030333463102579117,1
291,642,0.015215072875931365,4.4123711585998535,2.242321014404297,0,0,0.4871758818626404,0.02622249163687229,1
162,396,0.030365769496192636,4.888888835906982,1.6666666269302368,0,0,0.6081845760345459,0.048984888941049576,1
308,712,0.015059858708065584,4.623376846313477,2.728285074234009,0,0,0.47575145959854126,0.02571624517440796,1
130,310,0.03697078115680562,4.769230842590332,1.9159764051437378,1,0,0.5051953792572021,0.052098169922828674,0
50,159,0.12979591836681717,6.360000133514404,1.150399923324585,1,1,0.5913919806480408,0.1648785024881363,1
37,71,0.10660660660580626,3.8378379344940186,2.24397349357605,1,1,0.6018292307853699,0.14170777797698975,1
190,744,0.04143692564744043,7.831578731536865,4.834792613983154,1,1,0.489461749792099,0.09156464040279388,1
125,316,0.04077419354836079,5.056000232696533,2.5328640937805176,1,0,0.5800156593322754,0.05907347798347473,0
231,572,0.02153209109730444,4.952381134033203,2.400329828262329,1,0,0.4778614044189453,0.033954232931137085,0
86,228,0.062380300957507004,5.30232572555542,2.9783666133880615,1,0,0.6064987182617188,0.08953794836997986,0
86,204,0.055813953488295744,4.744185924530029,1.93455970287323,1,0,0.5878732204437256,0.07906582206487656,0
191,492,0.02711490768806087,5.151832580566406,3.469093084335327,1,0,0.4751884341239929,0.04205111041665077,0
71,179,0.0720321931588088,5.042253494262695,3.4489188194274902,1,1,0.6029057502746582,0.10718332231044769,1
109,288,0.04892966360852112,5.2844038009643555,2.3870046138763428,1,0,0.5342962741851807,0.07343907654285431,0
49,90,0.07653061224457258,3.673469305038452,1.9341939687728882,1,1,0.6068957448005676,0.1032152846455574,1
137,358,0.03842851009014683,5.2262773513793945,2.437849760055542,1,1,0.477181077003479,0.05528295040130615,1
95,249,0.055767077267574724,5.242105484008789,2.436121940612793,1,1,0.5175116062164307,0.08192959427833557,1
89,254,0.06486210418786408,5.707865238189697,3.3079161643981934,1,1,0.533840537071228,0.10542654246091843,1
