num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
188,0,1,0.6912509202957153,0.014621571637690067,0
108,0,1,0.6837324500083923,0.016494866460561752,0
452,0,0,0.7001861333847046,0.008797070011496544,1
697,0,0,0.6995700001716614,0.009134136140346527,1
255,0,0,0.687587559223175,0.015042871236801147,1
393,0,0,0.688243567943573,0.013899732381105423,1
557,0,0,0.6924752593040466,0.010865237563848495,1
534,0,0,0.6999611258506775,0.00961068831384182,1
101,0,1,0.6896393299102783,0.013635454699397087,0
208,0,0,0.6842625141143799,0.015505632385611534,1
123,0,0,0.6909674406051636,0.012792110443115234,1
290,0,0,0.6971328854560852,0.010310686193406582,1
241,0,0,0.6894022226333618,0.013959948904812336,1
346,0,0,0.6901518106460571,0.013674327172338963,1
355,0,0,0.6975398659706116,0.010072785429656506,1
144,0,1,0.6907802820205688,0.014403479173779488,0
124,0,0,0.6871277689933777,0.014021137729287148,1
381,0,0,0.6933208107948303,0.01156034879386425,1
224,0,0,0.6870790719985962,0.015838976949453354,1
80,0,1,0.6846007108688354,0.01729903742671013,0
255,0,0,0.6958637833595276,0.01068826299160719,1
504,0,0,0.6995306611061096,0.009676763787865639,1
336,0,0,0.6967697143554688,0.009683522395789623,1
361,0,0,0.6983594298362732,0.010257808491587639,1
499,0,0,0.6866251230239868,0.014469106681644917,1
383,0,0,0.6874920725822449,0.015134264715015888,1
416,0,0,0.6849645376205444,0.01630903035402298,1
166,0,1,0.6842170357704163,0.016690578311681747,0
349,0,0,0.6881449222564697,0.014649694785475731,1
130,0,1,0.6918209195137024,0.014073368161916733,0
132,0,1,0.6890082359313965,0.013975787907838821,0
394,0,0,0.6899847984313965,0.013335161842405796,1
266,0,0,0.6954634785652161,0.011366646736860275,1
334,0,0,0.6984349489212036,0.009660961106419563,1
336,0,0,0.6906610727310181,0.013659201562404633,1
455,0,0,0.6975584626197815,0.010148759931325912,1
316,0,0,0.6945889592170715,0.010805819183588028,1
363,0,0,0.6887593269348145,0.014272630214691162,1
269,0,0,0.685955286026001,0.016058599576354027,1
214,0,0,0.6965821981430054,0.011228300631046295,1
252,0,0,0.6890116930007935,0.01395362988114357,1
316,0,0,0.6930327415466309,0.012325933203101158,1
296,0,0,0.6843900680541992,0.01588578149676323,1
560,0,0,0.6988096833229065,0.009272946044802666,1
404,0,0,0.6908418536186218,0.013006774708628654,1
327,0,0,0.6978845596313477,0.009573050774633884,1
99,0,1,0.6615308523178101,0.032729990780353546,0
334,0,1,0.6880533695220947,0.014540653675794601,0
292,0,0,0.6901050806045532,0.014162472449243069,1
278,0,0,0.6965200304985046,0.010841961950063705,1
272,0,0,0.6954944729804993,0.011507974937558174,1
729,0,0,0.6973822116851807,0.009866302832961082,1
410,0,0,0.6970634460449219,0.010200590826570988,1
419,0,0,0.6942294836044312,0.011710984632372856,1
402,0,0,0.6981654167175293,0.009736793115735054,1
553,0,0,0.692662239074707,0.011614233255386353,1
267,0,0,0.6848092079162598,0.01608087681233883,1
323,0,0,0.6986228823661804,0.010171592235565186,1
129,0,1,0.6865910291671753,0.01588832587003708,0
269,0,0,0.6870101690292358,0.014332788065075874,1
118,0,1,0.6963540315628052,0.011794643476605415,0
436,0,0,0.6952840685844421,0.010979024693369865,1
212,0,0,0.6939338445663452,0.012273142114281654,1
645,0,0,0.6996250748634338,0.009394302032887936,1
490,0,0,0.692803144454956,0.011365962214767933,1
394,0,0,0.6898161768913269,0.013300309889018536,1
194,0,0,0.6947230100631714,0.011596373282372952,1
498,0,0,0.6956116557121277,0.010652061551809311,1
2495,0,0,0.7017225027084351,0.00798794999718666,1
157,0,1,0.6842041015625,0.017990799620747566,0
243,0,0,0.6950393915176392,0.011755289509892464,1
492,0,0,0.6932950019836426,0.011614041402935982,1
721,0,1,0.6997783184051514,0.009223348461091518,0
440,0,0,0.7003548741340637,0.008659720420837402,1
310,0,1,0.677237868309021,0.01902751252055168,0
302,0,0,0.693611741065979,0.011900460347533226,1
401,0,0,0.6915394067764282,0.013237044215202332,1
186,0,1,0.6931358575820923,0.013850007206201553,0
219,0,0,0.6884996891021729,0.01429787091910839,1
250,0,1,0.693926990032196,0.011564650572836399,0
469,0,1,0.6983497142791748,0.0100641418248415,0
321,0,1,0.697456955909729,0.011307835578918457,0
468,0,0,0.6920804977416992,0.012021809816360474,1
162,0,0,0.6962499022483826,0.010782325640320778,1
427,0,0,0.6896809339523315,0.013827651739120483,1
128,0,1,0.6831631064414978,0.01813523843884468,0
499,0,0,0.6961071491241455,0.010318098589777946,1
314,0,0,0.6967536211013794,0.010762539692223072,1
444,0,1,0.6988698244094849,0.009582245722413063,0
302,0,0,0.6894039511680603,0.013430863618850708,1
471,0,0,0.6978087425231934,0.010228386148810387,1
296,0,0,0.6842495203018188,0.01577194221317768,1
592,0,0,0.6949359178543091,0.010704930871725082,1
