num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,avg_head_gate,correct
327,899,0.016866475300649438,5.498470783233643,2.561924457550049,0,0,0.5791742205619812,0.06154580041766167,0.7706121206283569,1
351,792,0.012893772893771844,4.512820720672607,1.9763312339782715,0,0,0.5729009509086609,0.05247842147946358,0.08943939954042435,1
146,328,0.03098724610296127,4.49315071105957,2.0855696201324463,0,0,0.6982736587524414,0.09788913279771805,0.9894943237304688,1
257,572,0.0173881322957172,4.451361656188965,2.1153385639190674,0,0,0.6312273144721985,0.059781379997730255,0.19129306077957153,1
68,148,0.06496927129046319,4.352941036224365,2.7871971130371094,0,1,0.6983705759048462,0.183043971657753,0.9900903701782227,0
363,1030,0.015676605330044616,5.674931049346924,2.67669939994812,0,0,0.5722498893737793,0.05806673690676689,0.7522337436676025,1
284,694,0.017269695913997754,4.88732385635376,1.9591352939605713,0,0,0.5856159329414368,0.06153150275349617,0.12065136432647705,1
218,582,0.024605758254761637,5.339449405670166,2.5453245639801025,0,0,0.6172197461128235,0.07753816246986389,0.8362252116203308,1
620,1355,0.007061337224451325,4.370967864990234,2.0494797229766846,0,0,0.5685371160507202,0.041181836277246475,0.07386338710784912,1
442,1069,0.010968489960086035,4.837103843688965,2.181609630584717,0,0,0.6363487243652344,0.04606294631958008,0.19815531373023987,1
498,1199,0.00968865401242759,4.815260887145996,2.234947919845581,0,0,0.5964221954345703,0.042693525552749634,0.13885638117790222,1
292,770,0.018123617191543318,5.273972511291504,2.8701446056365967,0,0,0.6985059976577759,0.061583489179611206,0.9877743721008301,1
481,1146,0.009927234927234498,4.765072822570801,2.25458025932312,0,0,0.5658649206161499,0.043008893728256226,0.06042302027344704,1
95,184,0.041209406494914655,3.8736841678619385,2.0050971508026123,0,1,0.669758677482605,0.12583917379379272,0.9155622720718384,0
119,335,0.047714000854545136,5.630251884460449,2.8212695121765137,0,0,0.6468551158905029,0.1335749328136444,0.8782350420951843,1
58,154,0.09316394434333587,5.310344696044922,2.8002374172210693,0,1,0.6942834854125977,0.21910908818244934,0.9692659974098206,0
534,1276,0.008966278081103745,4.779026031494141,2.0972378253936768,0,0,0.5668242573738098,0.043445833027362823,0.06611890345811844,1
364,915,0.013849786577058255,5.027472496032715,2.504739761352539,0,0,0.661706268787384,0.05057087168097496,0.23556193709373474,1
288,645,0.015606852497094512,4.479166507720947,2.207899332046509,0,0,0.6974766850471497,0.05322204902768135,0.31742119789123535,1
414,1044,0.012211811769659249,5.043478488922119,2.587481737136841,0,0,0.6067649722099304,0.04778120666742325,0.15554794669151306,1
295,741,0.01708751297128824,5.023728847503662,2.3485894203186035,0,0,0.5670080184936523,0.05764397233724594,0.15176627039909363,1
230,602,0.0228593127017234,5.234782695770264,2.42313814163208,0,0,0.5869739651679993,0.07850729674100876,0.7872658371925354,1
136,282,0.030718954248349282,4.147058963775635,2.551903247833252,0,1,0.6953718066215515,0.09323277324438095,0.9748551249504089,0
156,444,0.03672456575680863,5.692307472229004,2.943787097930908,0,1,0.6859073042869568,0.10814294219017029,0.9456171989440918,0
183,471,0.028283192217609956,5.147541046142578,2.4427125453948975,0,0,0.6697515845298767,0.08673159778118134,0.9140101671218872,1
131,388,0.045566647093337895,5.923664093017578,3.841500997543335,0,1,0.6948946118354797,0.15139462053775787,0.9708454608917236,0
508,1272,0.009877463541908948,5.007874011993408,2.519623041152954,0,0,0.5659265518188477,0.04049688205122948,0.060698822140693665,1
213,627,0.02777039596066353,5.88732385635376,2.9262712001800537,0,0,0.6439918279647827,0.08192456513643265,0.8740273714065552,1
419,870,0.00993479576572096,4.152744770050049,2.2010128498077393,0,0,0.5828617215156555,0.0469185970723629,0.11364495009183884,1
463,1064,0.009948295045486805,4.596112251281738,2.119812250137329,0,0,0.5721362829208374,0.046917349100112915,0.08686079829931259,1
211,531,0.02396750169261477,5.033175468444824,3.1410796642303467,0,0,0.6987617015838623,0.07304689288139343,0.9897170066833496,1
354,790,0.01264384372849245,4.4632768630981445,2.243001699447632,0,0,0.6255930662155151,0.05152186006307602,0.18311314284801483,1
438,1042,0.010887850955559861,4.757990837097168,2.2382352352142334,0,0,0.5661467909812927,0.04471331089735031,0.062390781939029694,1
209,534,0.024567537725426813,5.110047817230225,2.8060715198516846,0,0,0.6966046094894409,0.07667985558509827,0.9784465432167053,1
278,612,0.015894865335166625,4.4028778076171875,2.0894880294799805,0,0,0.6493474245071411,0.05849159508943558,0.21704842150211334,1
282,631,0.01592589788243407,4.47517728805542,2.575624704360962,0,0,0.6442017555236816,0.05594629794359207,0.20959621667861938,1
414,1023,0.011966171877740815,4.942028999328613,2.5763497352600098,0,0,0.5928645133972168,0.04527021199464798,0.1327989399433136,1
99,239,0.049268192125284195,4.828282833099365,2.7886950969696045,0,0,0.6985337734222412,0.13426262140274048,0.9897956848144531,1
343,845,0.014406765212349376,4.9271135330200195,2.4990603923797607,0,0,0.6153582334518433,0.05205906555056572,0.16851454973220825,1
616,1650,0.008710801393727994,5.357142925262451,2.8756954669952393,0,0,0.5707897543907166,0.03802952542901039,0.08223443478345871,1
362,814,0.012457721797951328,4.497237682342529,2.55938458442688,0,0,0.5836288928985596,0.04888994246721268,0.1153317391872406,1
316,706,0.01418525215993428,4.468354225158691,2.103429079055786,0,0,0.599494993686676,0.0531151220202446,0.1442064344882965,1
104,213,0.0397684839432041,4.096153736114502,2.2022929191589355,0,1,0.6982275247573853,0.11712279170751572,0.9910430908203125,0
392,1007,0.013140038624144453,5.137754917144775,2.634084939956665,0,0,0.5775004625320435,0.04987634718418121,0.10277045518159866,1
323,691,0.013287694940675223,4.278637886047363,2.1762306690216064,0,0,0.6158077716827393,0.05311203747987747,0.1691381335258484,1
320,938,0.018377742946706663,5.862500190734863,2.8498435020446777,0,0,0.6191699504852295,0.06360273063182831,0.838836669921875,1
201,474,0.02358208955223294,4.7164177894592285,1.6957005262374878,0,1,0.69806969165802,0.08065754920244217,0.9872298240661621,0
436,1151,0.012137509227037217,5.279816627502441,3.1785836219787598,0,0,0.5679670572280884,0.04477362334728241,0.4976100027561188,1
359,877,0.013647468915826579,4.885793685913086,2.5468454360961914,0,0,0.6026611328125,0.05039186775684357,0.1492260843515396,1
251,582,0.018549800796809793,4.637450218200684,2.6135776042938232,0,0,0.6681685447692871,0.05865860730409622,0.25330138206481934,1
623,1475,0.007612785350420184,4.735152721405029,2.0534512996673584,0,0,0.5668458342552185,0.04097328707575798,0.06606028974056244,1
157,419,0.03421525396046292,5.337579727172852,1.994320273399353,0,0,0.697067379951477,0.10170761495828629,0.9812357425689697,1
475,1116,0.009913391072617813,4.698947429656982,2.4167356491088867,0,0,0.6085851192474365,0.04297901690006256,0.1582116335630417,1
481,1347,0.011668399168398663,5.600831508636475,2.7637417316436768,0,0,0.6069921255111694,0.044582515954971313,0.18468362092971802,1
869,2260,0.0059923743059716135,5.201380729675293,2.4991464614868164,0,0,0.5695698857307434,0.034533627331256866,0.07776063680648804,1
129,309,0.037427325581372684,4.7906975746154785,2.2275102138519287,0,1,0.6983436346054077,0.10907743126153946,0.9893019199371338,0
330,778,0.014331767523255566,4.715151309967041,2.3431038856506348,0,0,0.6945528984069824,0.05294066667556763,0.3052207827568054,1
334,962,0.017298735861608558,5.760478973388672,2.5953245162963867,0,0,0.6317424774169922,0.06352496892213821,0.8567061424255371,1
340,828,0.014367516918270488,4.870588302612305,2.25972318649292,0,1,0.5658263564109802,0.05320834368467331,0.06115773320198059,0
332,907,0.016507116077601962,5.463855266571045,2.5980911254882812,0,0,0.6770616769790649,0.05857902020215988,0.926946759223938,1
336,796,0.014143567874909902,4.738095283508301,2.7468819618225098,0,0,0.5934447050094604,0.05103015527129173,0.1340152472257614,1
215,487,0.02116931101933902,4.5302324295043945,1.8118765354156494,0,0,0.696293830871582,0.06972187757492065,0.3143814206123352,1
432,975,0.010473060067027022,4.513888835906982,2.1849920749664307,0,1,0.5669048428535461,0.04675447195768356,0.0667702928185463,0
257,599,0.01820890077820735,4.661478519439697,2.153885841369629,0,1,0.6791683435440063,0.06349889189004898,0.27034246921539307,0
374,1058,0.015168241315535607,5.657753944396973,3.07538104057312,0,0,0.6269378066062927,0.05420538783073425,0.8498700857162476,1
284,649,0.016149902951274556,4.570422649383545,1.7943364381790161,0,0,0.6760232448577881,0.05897001177072525,0.2603018879890442,1
779,1798,0.00593338635321129,4.616174697875977,2.110701084136963,0,0,0.5661185383796692,0.03750382363796234,0.061652012169361115,1
213,495,0.021923996811050155,4.647887229919434,2.6600542068481445,0,0,0.6949984431266785,0.07048864662647247,0.9722617864608765,1
296,682,0.015620705451212137,4.608108043670654,2.1910152435302734,0,0,0.6170146465301514,0.05634715035557747,0.17097994685173035,1
420,1177,0.013376520059096864,5.604762077331543,2.567596435546875,0,0,0.5767681002616882,0.049937907606363297,0.7629732489585876,1
413,1134,0.013328945203224491,5.491525650024414,2.274141311645508,1,0,0.5777548551559448,0.05030069127678871,0.10494250804185867,0
106,218,0.03917340521110586,4.1132073402404785,2.572089672088623,1,1,0.6983060240745544,0.1112484410405159,0.9903833866119385,1
87,218,0.058273188986824015,5.011494159698486,1.804465651512146,1,1,0.696570634841919,0.16710242629051208,0.980040431022644,1
110,236,0.03936613844867442,4.290909290313721,2.7880990505218506,1,0,0.6807960271835327,0.11686167120933533,0.9352459907531738,0
172,379,0.025771793825640633,4.406976699829102,2.3808817863464355,1,0,0.5795804262161255,0.07884228974580765,0.7723033428192139,0
206,537,0.02543215723418768,5.213592052459717,2.585446357727051,1,1,0.5681020021438599,0.08039330691099167,0.7380304336547852,1
161,366,0.028416149068311948,4.546583652496338,2.011805295944214,1,1,0.5654680728912354,0.09134223312139511,0.7265685200691223,1
85,180,0.050420168067156275,4.235294342041016,3.050518751144409,1,1,0.6926988363265991,0.14747759699821472,0.9652732610702515,1
91,183,0.04468864468859012,4.02197790145874,2.1753411293029785,1,0,0.6846965551376343,0.12936164438724518,0.9448722004890442,0
112,303,0.04874517374513453,5.410714149475098,3.2063140869140625,1,1,0.6202377080917358,0.1496739387512207,0.8404661417007446,1
123,340,0.04531520725040296,5.5284552574157715,3.0621984004974365,1,1,0.6914267539978027,0.12943707406520844,0.9600486755371094,1
433,990,0.010585065434949395,4.572748184204102,2.0414745807647705,1,0,0.5800974369049072,0.04755006730556488,0.10763540863990784,0
110,241,0.040200166805637864,4.3818182945251465,1.7996692657470703,1,1,0.6934018135070801,0.12267674505710602,0.9687818288803101,1
685,1638,0.006991932385708648,4.782481670379639,2.5877223014831543,1,1,0.5678654909133911,0.03737955167889595,0.07089477777481079,1
128,284,0.03494094488186827,4.4375,2.18359375,1,0,0.6982883810997009,0.105242058634758,0.9900031685829163,0
379,939,0.013108849520458103,4.955144882202148,2.491391897201538,1,0,0.6011651754379272,0.049451228231191635,0.14681407809257507,0
553,1313,0.00860261550960477,4.74864387512207,2.3617749214172363,1,0,0.5708227157592773,0.04130803421139717,0.08240731805562973,0
372,909,0.013172767585426398,4.887096881866455,2.035640001296997,1,0,0.603943943977356,0.05042406544089317,0.15122896432876587,0
546,1313,0.008824814329401189,4.809523582458496,2.2201290130615234,1,1,0.5686913132667542,0.04389600455760956,0.0746786817908287,1
41,114,0.13902439024305474,5.560975551605225,4.392623424530029,1,1,0.6987422704696655,0.24966587126255035,0.988297164440155,1
254,594,0.01848681958233194,4.677165508270264,1.9036518335342407,1,0,0.5988253951072693,0.06279551982879639,0.14351876080036163,0
188,504,0.02867220389121952,5.361701965332031,2.20959734916687,1,1,0.6282800436019897,0.09267634153366089,0.8520815372467041,1
263,621,0.01802455519112733,4.722433567047119,2.0332231521606445,1,0,0.5801855325698853,0.0672198086977005,0.5550075769424438,0
186,427,0.024818366753843413,4.591397762298584,2.1556248664855957,1,0,0.6187701225280762,0.08125913888216019,0.8388305902481079,0
295,684,0.01577308889657376,4.6372880935668945,2.6379315853118896,1,1,0.5742447376251221,0.05505676940083504,0.09378865361213684,1
59,134,0.07831677381625272,4.542372703552246,2.1126115322113037,1,1,0.6981977820396423,0.20326262712478638,0.9902236461639404,1
74,224,0.08293224731565545,6.054054260253906,2.4295105934143066,1,1,0.6988627910614014,0.2106941044330597,0.9897400140762329,1
140,281,0.028879753340170154,4.014285564422607,1.8426531553268433,1,1,0.57039475440979,0.08944914489984512,0.7240822315216064,1
113,352,0.05562579013902052,6.230088710784912,2.6904220581054688,1,1,0.6212122440338135,0.17669710516929626,0.8417280912399292,1
125,295,0.0380645161290077,4.71999979019165,1.6736000776290894,1,1,0.5869625210762024,0.11453837156295776,0.7882667779922485,1
309,732,0.015382675576848718,4.737864017486572,2.0574982166290283,1,1,0.5783910155296326,0.057792555540800095,0.10411106050014496,1
228,541,0.02090578870082292,4.745614051818848,2.1984457969665527,1,0,0.6258633732795715,0.07449143379926682,0.8487715721130371,0
329,787,0.014585958929496759,4.784194469451904,2.4731850624084473,1,1,0.5741578340530396,0.05293223634362221,0.09308470785617828,1
104,229,0.04275578790137905,4.403846263885498,2.3753700256347656,1,1,0.6982625722885132,0.12351402640342712,0.9898710250854492,1
70,195,0.08074534161473966,5.5714287757873535,3.5591835975646973,1,0,0.6985073089599609,0.20411095023155212,0.9872902631759644,0
201,466,0.023184079601984285,4.636816024780273,2.211380958557129,1,0,0.5930336713790894,0.0743408277630806,0.7985501289367676,0
150,472,0.04223713646530548,6.293333530426025,2.993955373764038,1,0,0.6433942317962646,0.14393949508666992,0.8730745911598206,0
302,1211,0.026644078238099642,8.019867897033691,5.36384391784668,1,0,0.5685513019561768,0.15997128188610077,0.7385668754577637,0
288,751,0.0181716995741364,5.215277671813965,2.898099899291992,1,1,0.5658988952636719,0.06217999756336212,0.7263184785842896,1
127,348,0.04349456317957537,5.4803147315979,2.863785982131958,1,1,0.6773646473884583,0.1194363534450531,0.9276405572891235,1
103,198,0.03769274700167743,3.8446602821350098,2.2671315670013428,1,0,0.6938828825950623,0.11718996614217758,0.9706621170043945,0
158,412,0.033217769894367,5.2151899337768555,2.067617177963257,1,0,0.6291176080703735,0.09874739497900009,0.8534106016159058,0
254,568,0.0176776321932063,4.472440719604492,2.3437283039093018,1,0,0.5660947561264038,0.058712996542453766,0.06349024921655655,0
130,282,0.033631484794255435,4.338461399078369,2.485443592071533,1,1,0.6271113753318787,0.10272729396820068,0.8508473634719849,1
113,247,0.03903286978505133,4.371681213378906,1.7025611400604248,1,1,0.6562281250953674,0.1199055165052414,0.8933728337287903,1
70,201,0.08322981366442396,5.742856979370117,1.7624489068984985,1,1,0.696947455406189,0.21448472142219543,0.9800313711166382,1
115,237,0.03615560640729507,4.121738910675049,2.037353515625,1,1,0.5703784227371216,0.11290857940912247,0.7489726543426514,1
82,194,0.058416139716864775,4.7317070960998535,2.464604377746582,1,1,0.692973256111145,0.1653764843940735,0.9660270810127258,1
