num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
237,694,0.02481584781519974,5.856540203094482,2.494187593460083,0,0,0.5850009918212891,0.012729046866297722,1
315,728,0.01472045293701196,4.622222423553467,2.4255378246307373,0,0,0.5817022323608398,0.006843633949756622,1
5748,14267,0.0008637830950861292,4.964161396026611,2.3306572437286377,0,0,0.475410521030426,0.0006799212424084544,1
435,1237,0.013104507654006402,5.687356472015381,3.0424838066101074,0,0,0.5604417324066162,0.006539999507367611,1
394,1101,0.014220947804858228,5.588832378387451,2.5009922981262207,0,0,0.5284674763679504,0.006935132667422295,1
216,547,0.02355727820843593,5.064815044403076,2.6902434825897217,0,0,0.5966646671295166,0.011451471596956253,1
440,1043,0.0107993373369222,4.740909099578857,2.082871913909912,0,0,0.5052962899208069,0.00523379584774375,1
611,1879,0.010082906281022508,6.150572776794434,3.250650405883789,0,0,0.4648208022117615,0.005326755810528994,1
390,864,0.011390152264187502,4.430769443511963,2.0041816234588623,0,0,0.5932395458221436,0.005641098599880934,1
540,1264,0.008685494399779815,4.68148136138916,2.4874348640441895,0,0,0.5343935489654541,0.004339808598160744,1
1021,2889,0.005548193812294698,5.659157752990723,2.6262357234954834,0,0,0.4682334065437317,0.002874918282032013,1
388,967,0.012879938197606963,4.984536170959473,2.329657554626465,0,0,0.5914140343666077,0.006081310100853443,1
316,748,0.01502913401647428,4.734177112579346,2.0052876472473145,0,0,0.4884633421897888,0.007009768858551979,1
392,1071,0.013975155279502193,5.464285850524902,2.672193765640259,0,0,0.46934041380882263,0.006823170464485884,1
241,553,0.019121715076068618,4.589211463928223,2.4080164432525635,0,0,0.5390419363975525,0.008917829021811485,1
124,317,0.04156831890896828,5.112903118133545,2.1324143409729004,0,1,0.5964754819869995,0.020422235131263733,0
538,1839,0.01273078440738466,6.83643102645874,5.296665191650391,0,0,0.46012192964553833,0.010233528912067413,1
262,646,0.01889386095755917,4.931297779083252,2.8884096145629883,0,0,0.5955163240432739,0.009198008105158806,1
315,758,0.015327065008592123,4.8126983642578125,2.1839656829833984,0,0,0.5870887041091919,0.0071400972083210945,1
540,1317,0.009049680478251595,4.877777576446533,2.2998766899108887,0,0,0.47490763664245605,0.004420362878590822,1
640,1512,0.007394366197182918,4.724999904632568,2.3243749141693115,0,0,0.47107675671577454,0.003775232471525669,1
152,446,0.03886371558032465,5.8684210777282715,2.1011078357696533,0,0,0.5930192470550537,0.020329775288701057,1
385,1021,0.013812229437228502,5.303895950317383,3.063491106033325,0,0,0.49127626419067383,0.006829001009464264,1
222,725,0.02955444131914118,6.53153133392334,3.789546489715576,0,0,0.5695083141326904,0.020106948912143707,1
320,778,0.015242946708462457,4.862500190734863,2.756093740463257,0,0,0.5905545949935913,0.0072683310136199,1
394,934,0.01206391030857183,4.741116523742676,2.374603748321533,0,0,0.5249462127685547,0.00577545166015625,1
545,1300,0.008769562871019671,4.770642280578613,2.0079455375671387,0,0,0.4704754948616028,0.004349838010966778,1
322,757,0.01464754938952278,4.7018632888793945,2.830369234085083,0,0,0.5900113582611084,0.007048232480883598,1
271,669,0.01828618286182612,4.93726921081543,3.0477254390716553,0,0,0.5879937410354614,0.00902545265853405,1
512,1218,0.00931078767123252,4.7578125,2.13665771484375,0,0,0.472446084022522,0.0045849899761378765,1
