num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.5219058990478516,0.00525860209017992,1
351,0,0,0.5248292684555054,0.006302316673099995,1
503,0,0,0.5239744186401367,0.003805013606324792,1
377,0,0,0.5236628651618958,0.005290834698826075,1
146,0,1,0.522260308265686,0.011032543145120144,0
312,0,0,0.523716390132904,0.006018629297614098,1
237,0,0,0.5194075703620911,0.006480021867901087,1
315,0,0,0.5238727927207947,0.006298388354480267,1
224,0,0,0.5242143273353577,0.008613434620201588,1
257,0,0,0.5239994525909424,0.007619134150445461,1
221,0,0,0.5179052948951721,0.006833301391452551,1
151,0,0,0.5165879726409912,0.009454892948269844,1
5748,0,0,0.5309087634086609,0.001072157989256084,1
68,0,1,0.5179008841514587,0.019383743405342102,0
363,0,0,0.5216186046600342,0.004769574850797653,1
435,0,0,0.5215845108032227,0.004129976499825716,1
344,0,0,0.5240914821624756,0.005914728157222271,1
284,0,0,0.5239410400390625,0.006582781206816435,1
218,0,0,0.5204648971557617,0.0072556971572339535,1
620,0,0,0.5261224508285522,0.00466883135959506,1
394,0,0,0.5227175951004028,0.0045434762723743916,1
216,0,0,0.5208460092544556,0.007498426362872124,1
440,0,0,0.5250290036201477,0.00514870323240757,1
442,0,0,0.5248485207557678,0.004963936284184456,1
611,0,0,0.5214928388595581,0.003049643710255623,1
498,0,0,0.5250832438468933,0.004622711334377527,1
138,0,0,0.5198748707771301,0.010582314804196358,1
355,0,0,0.5225590467453003,0.0049353428184986115,1
252,0,0,0.5228743553161621,0.0070836045779287815,1
775,0,0,0.5220940113067627,0.002771393395960331,1
390,0,0,0.5250892639160156,0.006028845906257629,1
540,0,0,0.5250579714775085,0.004458323121070862,1
1021,0,0,0.5258629322052002,0.0023742124903947115,1
292,0,0,0.5212260484695435,0.005812770687043667,1
329,0,0,0.5242117047309875,0.006240458227694035,1
481,0,0,0.5250043869018555,0.004769608378410339,1
95,0,1,0.5224640965461731,0.0167061947286129,0
388,0,0,0.5241653323173523,0.005133174359798431,1
561,0,0,0.5252104997634888,0.004047935362905264,1
265,0,0,0.523145318031311,0.0067174602299928665,1
372,0,0,0.5225170254707336,0.004839846398681402,1
574,0,0,0.5251590609550476,0.00425121933221817,1
483,0,0,0.5184766054153442,0.003561387537047267,1
268,0,0,0.5239496231079102,0.007434670813381672,1
