num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.6667452454566956,0.012728111818432808,1
351,0,0,0.6740918159484863,0.008584712632000446,1
503,0,0,0.6688750982284546,0.010871617123484612,1
377,0,0,0.6733912229537964,0.009094241075217724,1
146,0,0,0.6691282987594604,0.012112367898225784,1
312,0,0,0.6710913181304932,0.00977273378521204,1
237,0,0,0.6613777875900269,0.016684044152498245,1
315,0,0,0.6733149886131287,0.009055841714143753,1
224,0,0,0.6725326180458069,0.010197684168815613,1
257,0,0,0.6731104254722595,0.008889418095350266,1
221,0,0,0.6605063676834106,0.0174476969987154,1
151,0,0,0.6567907333374023,0.0182154830545187,1
5748,0,0,0.6769084930419922,0.005752879660576582,1
68,0,1,0.6588905453681946,0.018326161429286003,0
363,0,0,0.6662929058074951,0.01322399266064167,1
435,0,0,0.6674036383628845,0.01223185658454895,1
344,0,0,0.6732469797134399,0.008972713723778725,1
284,0,0,0.6706180572509766,0.010613379999995232,1
218,0,0,0.6648544669151306,0.014677006751298904,1
620,0,0,0.675599992275238,0.007155373692512512,1
394,0,0,0.6672940254211426,0.012210588902235031,1
216,0,0,0.6673681735992432,0.012473409995436668,1
440,0,0,0.6734428405761719,0.008349297568202019,1
442,0,0,0.6732043623924255,0.008716334588825703,1
611,0,0,0.6663083434104919,0.012262753210961819,1
498,0,0,0.6735634803771973,0.008328048512339592,1
138,0,0,0.6636860370635986,0.015277724713087082,1
355,0,0,0.6669745445251465,0.012501339428126812,1
252,0,0,0.6708183288574219,0.010032273828983307,1
775,0,0,0.6691064834594727,0.008975854143500328,1
390,0,0,0.67411208152771,0.007655321154743433,1
540,0,0,0.6742562055587769,0.007715316489338875,1
1021,0,0,0.6722633838653564,0.008741267025470734,1
292,0,0,0.6678223609924316,0.0120413051918149,1
329,0,0,0.6735844016075134,0.009022523649036884,1
481,0,0,0.6734968423843384,0.008003441616892815,1
95,0,1,0.6714795827865601,0.01114295981824398,0
388,0,0,0.6716735363006592,0.00950221810489893,1
561,0,0,0.6732028722763062,0.008992948569357395,1
265,0,0,0.6699882745742798,0.010813751257956028,1
372,0,0,0.668757438659668,0.011154946871101856,1
574,0,0,0.6743961572647095,0.007730171084403992,1
483,0,0,0.6612576842308044,0.014770868234336376,1
268,0,0,0.6737033724784851,0.008656901307404041,1
316,0,0,0.6723564267158508,0.009702855721116066,1
317,0,0,0.6663659811019897,0.012430811300873756,1
392,0,0,0.6683077812194824,0.011371436528861523,1
119,0,1,0.6541443467140198,0.022724609822034836,0
241,0,0,0.6718436479568481,0.009644594043493271,1
58,0,1,0.643182098865509,0.03355216979980469,0
534,0,0,0.6742160320281982,0.00835413858294487,1
364,0,0,0.670860767364502,0.009791078045964241,1
322,0,0,0.6668463349342346,0.01242515817284584,1
288,0,0,0.6733995676040649,0.008648854680359364,1
414,0,0,0.6718275547027588,0.009665941819548607,1
310,0,0,0.6714146137237549,0.010127183981239796,1
241,0,0,0.6672625541687012,0.012732959352433681,1
580,0,0,0.6742209792137146,0.008084665983915329,1
208,0,1,0.6718292236328125,0.010344220325350761,0
295,0,0,0.6697555780410767,0.010799795389175415,1
411,0,0,0.6636269092559814,0.01468258909881115,1
124,0,0,0.6620666980743408,0.01580347679555416,1
230,0,0,0.6663328409194946,0.012966043315827847,1
136,0,0,0.6717571020126343,0.010288716293871403,1
156,0,1,0.6563801169395447,0.02147003263235092,0
183,0,0,0.6650272607803345,0.013970281928777695,1
538,0,0,0.649927020072937,0.020980754867196083,1
245,0,0,0.66193026304245,0.01683526299893856,1
262,0,0,0.6698851585388184,0.010718772187829018,1
315,0,0,0.67167067527771,0.009720995090901852,1
540,0,0,0.6735932230949402,0.008317799307405949,1
640,0,0,0.67448890209198,0.007512756157666445,1
152,0,0,0.6576301455497742,0.021770257502794266,1
162,0,0,0.6696534752845764,0.011483317241072655,1
