num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,avg_head_gate,correct
174,422,0.028038004119318304,4.850574493408203,2.0926146507263184,0,0,0.6950553059577942,0.006045677699148655,0.46563082933425903,1
4152,10320,0.0011975664336053844,4.97109842300415,2.251573324203491,0,0,0.5671254396438599,0.00022915391309652478,0.46562501788139343,1
1396,3455,0.0035482843967916343,4.949856758117676,2.341324806213379,0,0,0.588735818862915,0.0006813067593611777,0.46562516689300537,1
277,766,0.02003871710353947,5.530685901641846,2.342921018600464,0,0,0.6871862411499023,0.004213410429656506,0.4656275510787964,1
351,787,0.01281237281237177,4.484330654144287,2.283942461013794,0,0,0.6140909194946289,0.0026785102672874928,0.46562671661376953,1
340,893,0.015495401700501866,5.252941131591797,2.7301385402679443,0,0,0.6312921643257141,0.003071883926168084,0.46562668681144714,1
431,1162,0.012539793881184235,5.392111301422119,2.3868517875671387,0,0,0.5673965215682983,0.0025145309045910835,0.4656261205673218,1
258,703,0.021204717521789703,5.449612617492676,2.728081226348877,0,0,0.69818514585495,0.004318703897297382,0.4656277298927307,1
242,614,0.021055519358043097,5.074380397796631,2.4655418395996094,0,0,0.6028910875320435,0.004339371342211962,0.46562814712524414,1
173,475,0.03192633418469151,5.491329669952393,2.2614855766296387,0,0,0.6977666616439819,0.007070109248161316,0.46563124656677246,1
220,492,0.020423412204229885,4.472727298736572,1.5674378871917725,0,0,0.6508438587188721,0.004666764754801989,0.4656290113925934,1
294,693,0.016089712335444258,4.714285850524902,2.448979616165161,0,0,0.5671389102935791,0.003314937697723508,0.4656272530555725,1
263,628,0.018227730531445996,4.775665283203125,2.40975022315979,0,0,0.6846007704734802,0.003703333204612136,0.46562764048576355,1
447,1382,0.013864226883758496,6.183444976806641,2.1139988899230957,0,0,0.5749452114105225,0.0029650991782546043,0.465626060962677,1
216,521,0.02243755383289784,4.8240742683410645,2.31164288520813,0,0,0.6965527534484863,0.0047801947221159935,0.46562904119491577,1
492,1197,0.009910088917589377,4.865853786468506,2.0592405796051025,0,0,0.5694294571876526,0.002028835006058216,0.46562591195106506,1
240,533,0.018584379358434697,4.441666603088379,2.1799306869506836,0,0,0.6906933784484863,0.003879264695569873,0.46562814712524414,1
254,708,0.02203479505772898,5.574803352355957,3.039680242538452,0,0,0.6843833923339844,0.004568516742438078,0.4656277894973755,1
500,1154,0.009250501002003636,4.616000175476074,2.4525439739227295,0,0,0.5657395124435425,0.001845677848905325,0.4656258821487427,1
302,740,0.016281269939053454,4.900662422180176,2.341125726699829,0,0,0.6410597562789917,0.0033022710122168064,0.46562710404396057,1
298,978,0.022100196596838397,6.563758373260498,4.688887596130371,0,0,0.5776019096374512,0.006295955274254084,0.4656272530555725,1
165,419,0.030968218773085376,5.078787803649902,2.7392470836639404,0,0,0.6933066248893738,0.006648682989180088,0.4656314253807068,1
168,423,0.03015397775875743,5.035714149475098,2.3796768188476562,0,0,0.6922786235809326,0.006570837460458279,0.46563148498535156,1
349,854,0.014063168988570459,4.893982887268066,2.816840648651123,0,0,0.5681053400039673,0.0027648122049868107,0.46562665700912476,1
384,954,0.012973237597910345,4.96875,2.2594401836395264,0,0,0.5671367645263672,0.002659776248037815,0.46562641859054565,1
274,619,0.016550359616050836,4.518248081207275,2.0744845867156982,0,0,0.6257290244102478,0.0035714430268853903,0.46562764048576355,1
182,492,0.029870681804374397,5.406593322753906,2.988527774810791,0,0,0.6979646682739258,0.006540773902088404,0.4656304121017456,1
275,660,0.01751824817518016,4.800000190734863,2.4872727394104004,0,0,0.6243617534637451,0.0035730183590203524,0.4656275510787964,1
314,731,0.014875562157870732,4.656051158905029,2.3848838806152344,0,0,0.6121118068695068,0.003044899320229888,0.465626984834671,1
291,667,0.01580756013745517,4.584192276000977,2.249784469604492,0,0,0.6437686681747437,0.0033503230661153793,0.46562740206718445,1
413,1131,0.0132936834434276,5.476997375488281,2.549713134765625,0,0,0.5670275092124939,0.002637348137795925,0.46562620997428894,1
212,494,0.022087096485732344,4.660377502441406,2.2808828353881836,0,0,0.6978460550308228,0.0047021969221532345,0.4656291604042053,1
152,380,0.03311258278144252,5.0,2.0,0,0,0.6983607411384583,0.007286339998245239,0.4656325578689575,1
306,728,0.015600557162754141,4.758170127868652,2.23563551902771,0,0,0.6368309855461121,0.0032543225679546595,0.46562713384628296,1
423,1192,0.013355293379493498,5.635933876037598,2.4348318576812744,0,0,0.5803766846656799,0.0026927203871309757,0.46562618017196655,1
483,1137,0.009767789489961178,4.708074569702148,2.330928325653076,0,0,0.5716701745986938,0.00196160189807415,0.46562591195106506,1
347,853,0.014209325181988123,4.916426658630371,2.9353787899017334,0,0,0.5866521596908569,0.002739788731560111,0.46562659740448,1
296,793,0.018163078332567778,5.358108043670654,2.5541908740997314,0,0,0.6424878835678101,0.0037207866553217173,0.46562719345092773,1
399,939,0.011826047530886775,4.7067670822143555,2.2523601055145264,0,0,0.5693249702453613,0.0024215360172092915,0.4656263291835785,1
207,549,0.02574926129167822,5.304347991943359,2.8880488872528076,0,0,0.6983505487442017,0.005453957244753838,0.4656292200088501,1
243,674,0.022922831003635187,5.547325134277344,3.679858684539795,0,0,0.5673352479934692,0.005047142505645752,0.465628057718277,1
177,394,0.02529532614277565,4.451977252960205,2.6996712684631348,0,0,0.6052995920181274,0.0054120090790092945,0.4656309187412262,1
158,360,0.029025235830029417,4.556962013244629,2.1075148582458496,0,0,0.6406629085540771,0.006342822685837746,0.46563202142715454,1
102,259,0.050281498738060294,5.078431606292725,2.6212995052337646,0,1,0.697647213935852,0.01191000547260046,0.46564194560050964,0
288,757,0.018316879597365186,5.25694465637207,2.364535331726074,0,0,0.698889970779419,0.003768602153286338,0.4656273126602173,1
406,1250,0.015204038192543014,6.157635688781738,3.0047075748443604,0,0,0.5790309906005859,0.0030705255921930075,0.46562618017196655,1
405,884,0.010805524996943478,4.365432262420654,2.4639902114868164,0,0,0.5796921849250793,0.002198330359533429,0.4656262695789337,1
383,928,0.012685740844530457,4.845952987670898,2.3339719772338867,0,0,0.6036871075630188,0.002582400804385543,0.46562641859054565,1
660,1540,0.0070814365199796045,4.666666507720947,2.155555486679077,0,0,0.565805196762085,0.0014104831498116255,0.465625524520874,1
309,806,0.01693775480183069,5.216828346252441,2.525801181793213,0,0,0.6387307643890381,0.003454853780567646,0.4656270444393158,1
234,627,0.022999889952675434,5.358974456787109,2.45233416557312,0,0,0.6845587491989136,0.004848105367273092,0.465628445148468,1
214,605,0.026545566232278852,5.654205799102783,2.0112674236297607,0,0,0.6909149289131165,0.005927052348852158,0.4656292200088501,1
158,336,0.027090220108027457,4.253164768218994,1.6954013109207153,0,0,0.6986640691757202,0.006299783010035753,0.46563249826431274,1
446,1274,0.012838212324280101,5.7130045890808105,2.67099666595459,0,0,0.5942620635032654,0.002524531679227948,0.4656260311603546,1
