num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
258,703,0.021204717521789703,5.449612617492676,2.728081226348877,0,0,0.6237022280693054,0.018259234726428986,1
254,708,0.02203479505772898,5.574803352355957,3.039680242538452,0,1,0.6259142756462097,0.018381092697381973,0
500,1154,0.009250501002003636,4.616000175476074,2.4525439739227295,0,0,0.5091981887817383,0.012024203315377235,1
275,660,0.01751824817518016,4.800000190734863,2.4872727394104004,0,1,0.6110028624534607,0.016757596284151077,0
132,315,0.03643303261621765,4.7727274894714355,2.357438087463379,0,0,0.6370705366134644,0.026824859902262688,1
207,549,0.02574926129167822,5.304347991943359,2.8880488872528076,0,0,0.5252686738967896,0.020835570991039276,1
243,674,0.022922831003635187,5.547325134277344,3.679858684539795,0,0,0.5086944103240967,0.018395934253931046,1
158,360,0.029025235830029417,4.556962013244629,2.1075148582458496,0,0,0.618828535079956,0.02291707508265972,1
267,779,0.02193686463349076,5.835206031799316,2.9391348361968994,0,0,0.6403249502182007,0.01833013817667961,1
449,1299,0.012915606108812592,5.786191463470459,2.769430637359619,0,0,0.544004499912262,0.013248075731098652,1
498,1319,0.010658327474889066,5.297188758850098,2.646618604660034,0,0,0.5213643312454224,0.012305125594139099,1
485,1130,0.009627673170315683,4.659793853759766,2.0718886852264404,0,0,0.5258429050445557,0.012081649154424667,1
365,924,0.013909378292938888,5.063013553619385,2.5741114616394043,0,0,0.6377092599868774,0.014439914375543594,1
500,1201,0.00962725450901765,4.803999900817871,2.365583896636963,0,0,0.5343830585479736,0.012079449370503426,1
601,1344,0.007454242928452372,4.472545623779297,1.9464176893234253,0,0,0.5109895467758179,0.01065176073461771,1
389,1088,0.014417088490180053,5.593830108642578,2.559962034225464,0,0,0.6306028366088867,0.014157431200146675,1
469,1134,0.010332950631457623,4.83582067489624,2.064729690551758,0,0,0.5164327025413513,0.012473235838115215,1
209,520,0.023923444976071052,4.976076602935791,2.8654563426971436,0,0,0.6364387273788452,0.020064955577254295,1
499,1292,0.010398306653467158,5.178356647491455,2.876004695892334,0,0,0.5133704543113708,0.012283890508115292,1
231,518,0.019499341238468006,4.484848499298096,2.345008134841919,0,0,0.63229900598526,0.018271295353770256,1
293,868,0.020290803684134336,5.924914836883545,2.7588675022125244,0,0,0.5275634527206421,0.017682908102869987,1
277,629,0.01645476900538685,4.541516304016113,2.031669855117798,0,0,0.5710524916648865,0.016633154824376106,1
232,559,0.020861322585456626,4.818965435028076,2.7689507007598877,0,0,0.6403548121452332,0.0185601394623518,1
308,737,0.015588645881803843,4.785714149475098,2.0514841079711914,0,0,0.5132009387016296,0.015764907002449036,1
205,457,0.021855571496886213,4.458536624908447,2.1507198810577393,0,0,0.6228339672088623,0.019625632092356682,1
242,706,0.0242104180240691,5.834710597991943,2.567720890045166,0,0,0.6084214448928833,0.020264960825443268,1
190,425,0.023670286828174975,4.473684310913086,2.301939010620117,0,0,0.6270512938499451,0.020483817905187607,1
1103,2558,0.004208946726712955,4.638259410858154,2.2852814197540283,0,0,0.5108174085617065,0.007672563195228577,1
351,772,0.012568172568171545,4.398860454559326,2.011850595474243,0,0,0.5217821598052979,0.014292595908045769,1
366,934,0.013983082566059285,5.103825092315674,2.79249906539917,0,0,0.5172410607337952,0.014504269696772099,1
287,641,0.015618527813647863,4.4668989181518555,2.4788694381713867,0,0,0.5656092166900635,0.016334637999534607,1
164,473,0.03538829866824952,5.7682929039001465,2.238994598388672,0,0,0.6383962631225586,0.028479861095547676,1
273,644,0.01734539969833854,4.717948913574219,2.5834507942199707,0,0,0.6044999361038208,0.016983743757009506,1
213,515,0.02280981486402188,4.835680961608887,2.2406046390533447,0,0,0.6391922235488892,0.01955709420144558,1
321,778,0.015147975077880146,4.847352027893066,2.571714162826538,0,0,0.5395340919494629,0.015416559763252735,1
399,946,0.01191420762962608,4.741854667663574,2.181481122970581,0,0,0.5103561282157898,0.013570297509431839,1
352,834,0.013500388500387407,4.738636493682861,2.795325517654419,0,0,0.6101279258728027,0.01486889086663723,1
217,634,0.027052398020134184,5.843317985534668,2.6021790504455566,0,1,0.6379938125610352,0.022108715027570724,0
508,1382,0.010731646709841326,5.440944671630859,2.809504270553589,0,0,0.5436229109764099,0.012183411978185177,1
858,2025,0.005507910992158292,4.720279693603516,2.5627822875976562,0,0,0.5115770101547241,0.008994667790830135,1
272,760,0.020620794443235755,5.588235378265381,2.8966264724731445,0,0,0.509064257144928,0.01789810322225094,1
238,536,0.019005070382580046,4.504201889038086,1.8802342414855957,0,1,0.5345140695571899,0.01793399453163147,0
178,433,0.027486827905786996,4.865168571472168,2.1615958213806152,0,0,0.6385942697525024,0.02225913666188717,1
210,527,0.02401458190931328,5.019047737121582,2.275827646255493,0,0,0.6060212850570679,0.019876254722476006,1
308,915,0.01935361055882024,5.941558361053467,3.1784026622772217,0,0,0.6286274194717407,0.016118522733449936,1
737,1741,0.006419237803079346,4.7245588302612305,2.4573750495910645,0,0,0.5099971294403076,0.009717084467411041,1
331,893,0.016350819371965912,5.39577054977417,2.7466890811920166,0,0,0.6200199127197266,0.015651915222406387,1
345,851,0.014341085271316622,4.933333396911621,2.5028016567230225,0,0,0.6131434440612793,0.014783973805606365,1
295,834,0.019232099619506605,5.654237270355225,2.5245158672332764,0,0,0.6098767518997192,0.017064662650227547,1
271,676,0.018477518108511892,4.988929748535156,2.5865931510925293,0,0,0.6208298802375793,0.01703837141394615,1
246,644,0.02137049941927636,5.235772132873535,1.854980230331421,0,1,0.6288925409317017,0.018403183668851852,0
839,1976,0.005620965975519134,4.71036958694458,2.3869128227233887,0,0,0.5102678537368774,0.009022791869938374,1
294,690,0.016020059901091684,4.693877696990967,2.2804386615753174,0,0,0.5301033854484558,0.015977466478943825,1
217,513,0.02188940092165432,4.7281107902526855,2.022850275039673,0,0,0.6322364211082458,0.019270438700914383,1
353,804,0.012941024980683996,4.555240631103516,2.1732943058013916,0,0,0.5098601579666138,0.014393500052392483,1
210,489,0.022282980177711943,4.657142639160156,2.5014967918395996,0,0,0.6353114247322083,0.01943184621632099,1
373,1013,0.014601170399837512,5.43163537979126,4.170259475708008,0,0,0.5246524810791016,0.013566914945840836,1
184,506,0.030054644808734245,5.5,3.2608695030212402,0,1,0.6383767127990723,0.0227156151086092,0
271,746,0.020390870575369636,5.505535125732422,2.3090100288391113,0,0,0.6040409207344055,0.017732001841068268,1
445,1236,0.012511387792286034,5.555056095123291,2.534609317779541,0,0,0.5118972063064575,0.013186376541852951,1
274,649,0.017352477206489487,4.737226486206055,2.011242151260376,0,0,0.5391941666603088,0.016815681010484695,1
191,421,0.02320198401762932,4.408377170562744,1.8855843544006348,0,1,0.6390605568885803,0.020263759419322014,0
236,540,0.019473494410382354,4.576271057128906,2.6509623527526855,0,1,0.6062345504760742,0.01846880279481411,0
333,936,0.016932595245846727,5.621621608734131,2.8958687782287598,0,0,0.5093386173248291,0.015707364305853844,1
468,1258,0.011511923717490642,5.376068592071533,2.6876323223114014,0,0,0.6386535167694092,0.012777313590049744,1
523,1301,0.009530926060232758,4.9751434326171875,2.2766287326812744,0,0,0.5195701718330383,0.01175092626363039,1
534,1302,0.009148976537301784,4.876404285430908,2.7749862670898438,0,0,0.5123645663261414,0.011721141636371613,1
476,1074,0.009500221141087593,4.5126051902771,2.115387201309204,0,0,0.633320689201355,0.01227592583745718,1
560,1397,0.008925376948632477,4.989285945892334,2.6034562587738037,0,0,0.5129677057266235,0.011510691605508327,1
46,106,0.10241545893670331,4.6086955070495605,1.8903592824935913,1,1,0.6313124895095825,0.07923711836338043,1
133,317,0.03611300979719975,4.7669172286987305,1.8780032396316528,1,1,0.6057199835777283,0.02693708799779415,1
369,879,0.012946270767054542,4.764227867126465,1.876660704612732,1,1,0.5227953791618347,0.014114263467490673,1
208,472,0.02192493496840814,4.538461685180664,2.38313627243042,1,0,0.5486934185028076,0.019712474197149277,0
125,289,0.0372903225806211,4.624000072479248,2.234623908996582,1,1,0.6361839175224304,0.027705371379852295,1
160,448,0.03522012578614968,5.599999904632568,2.114999771118164,1,1,0.6152772903442383,0.027577975764870644,1
315,756,0.01528662420382011,4.800000190734863,2.2171428203582764,1,0,0.5089317560195923,0.015522247180342674,0
60,148,0.08361581920880334,4.933333396911621,2.662221670150757,1,1,0.5785561203956604,0.06314150243997574,1
36,95,0.15079365079245402,5.277777671813965,2.8117282390594482,1,1,0.6215784549713135,0.12677925825119019,1
121,288,0.03966942148757598,4.760330677032471,2.760740280151367,1,1,0.5054874420166016,0.028977639973163605,1
60,129,0.07288135593199752,4.300000190734863,2.37666654586792,1,1,0.5798376798629761,0.05377865955233574,1
116,269,0.04032983508242854,4.637930870056152,2.575802803039551,1,1,0.5739544630050659,0.029012370854616165,1
123,325,0.04331600693053224,5.284553050994873,2.4800050258636475,1,0,0.5532152652740479,0.0324888601899147,0
76,211,0.07403508771916836,5.552631378173828,3.720913887023926,1,1,0.6328482627868652,0.05678880214691162,1
171,356,0.0244926040591591,4.163742542266846,1.8796210289001465,1,1,0.50840163230896,0.021418435499072075,1
173,373,0.025070574001873548,4.312138557434082,2.503725528717041,1,0,0.5085954666137695,0.0216362364590168,0
143,337,0.03319215995270699,4.713286876678467,2.9457671642303467,1,0,0.5211240649223328,0.025377152487635612,0
82,264,0.0794941282744964,6.439024448394775,3.27067232131958,1,1,0.6286661624908447,0.0666852593421936,1
91,174,0.04249084249079061,3.8241758346557617,1.9471080303192139,1,1,0.6276196837425232,0.031573206186294556,1
259,714,0.021370207416715848,5.513513565063477,2.450589656829834,1,0,0.5378121137619019,0.018522877246141434,0
