num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,899,0.016866475300649438,5.498470783233643,2.561924457550049,0,0,0.4146152436733246,0.03768289461731911,1
351,792,0.012893772893771844,4.512820720672607,1.9763312339782715,0,0,0.4083603024482727,0.0385468564927578,1
146,328,0.03098724610296127,4.49315071105957,2.0855696201324463,0,0,0.5346304774284363,0.05639645457267761,1
257,572,0.0173881322957172,4.451361656188965,2.1153385639190674,0,0,0.46690911054611206,0.042299091815948486,1
68,148,0.06496927129046319,4.352941036224365,2.7871971130371094,0,0,0.5358529686927795,0.08547705411911011,1
363,1030,0.015676605330044616,5.674931049346924,2.67669939994812,0,0,0.40762579441070557,0.03598365932703018,1
284,694,0.017269695913997754,4.88732385635376,1.9591352939605713,0,0,0.4212874472141266,0.042284928262233734,1
218,582,0.024605758254761637,5.339449405670166,2.5453245639801025,0,0,0.4529172480106354,0.04750417172908783,1
620,1355,0.007061337224451325,4.370967864990234,2.0494797229766846,0,0,0.40375012159347534,0.03380494564771652,1
442,1069,0.010968489960086035,4.837103843688965,2.181609630584717,0,0,0.4716588258743286,0.03427145630121231,1
498,1199,0.00968865401242759,4.815260887145996,2.234947919845581,0,0,0.43167123198509216,0.03305482119321823,1
292,770,0.018123617191543318,5.273972511291504,2.8701446056365967,0,0,0.5339651703834534,0.03826575726270676,1
481,1146,0.009927234927234498,4.765072822570801,2.25458025932312,0,0,0.4011196196079254,0.03320130333304405,1
95,184,0.041209406494914655,3.8736841678619385,2.0050971508026123,0,1,0.5072592496871948,0.07306621968746185,0
119,335,0.047714000854545136,5.630251884460449,2.8212695121765137,0,0,0.48304352164268494,0.06606040894985199,1
58,154,0.09316394434333587,5.310344696044922,2.8002374172210693,0,1,0.5325886011123657,0.10632631182670593,0
534,1276,0.008966278081103745,4.779026031494141,2.0972378253936768,0,0,0.40207576751708984,0.03323748707771301,1
364,915,0.013849786577058255,5.027472496032715,2.504739761352539,0,0,0.49711209535598755,0.035230204463005066,1
288,645,0.015606852497094512,4.479166507720947,2.207899332046509,0,0,0.5330016613006592,0.040093373507261276,1
414,1044,0.012211811769659249,5.043478488922119,2.587481737136841,0,0,0.4421049952507019,0.03319687768816948,1
295,741,0.01708751297128824,5.023728847503662,2.3485894203186035,0,0,0.4025641083717346,0.04008445888757706,1
230,602,0.0228593127017234,5.234782695770264,2.42313814163208,0,0,0.4226539433002472,0.044824954122304916,1
136,282,0.030718954248349282,4.147058963775635,2.551903247833252,0,1,0.5316278338432312,0.053330034017562866,0
156,444,0.03672456575680863,5.692307472229004,2.943787097930908,0,1,0.5217292904853821,0.055402252823114395,0
183,471,0.028283192217609956,5.147541046142578,2.4427125453948975,0,1,0.5055943727493286,0.05024389550089836,0
131,388,0.045566647093337895,5.923664093017578,3.841500997543335,0,0,0.5308859348297119,0.06294180452823639,1
508,1272,0.009877463541908948,5.007874011993408,2.519623041152954,0,0,0.4011472463607788,0.031114276498556137,1
213,627,0.02777039596066353,5.88732385635376,2.9262712001800537,0,0,0.4795944094657898,0.048120543360710144,1
419,870,0.00993479576572096,4.152744770050049,2.2010128498077393,0,0,0.4181981384754181,0.03656229376792908,1
463,1064,0.009948295045486805,4.596112251281738,2.119812250137329,0,0,0.40745294094085693,0.034770648926496506,1
211,531,0.02396750169261477,5.033175468444824,3.1410796642303467,0,0,0.534391462802887,0.045008584856987,1
354,790,0.01264384372849245,4.4632768630981445,2.243001699447632,0,1,0.46102526783943176,0.037114065140485764,0
438,1042,0.010887850955559861,4.757990837097168,2.2382352352142334,0,0,0.40144452452659607,0.03462192043662071,1
209,534,0.024567537725426813,5.110047817230225,2.8060715198516846,0,0,0.5322777032852173,0.04552963003516197,1
278,612,0.015894865335166625,4.4028778076171875,2.0894880294799805,0,0,0.48497653007507324,0.04124094545841217,1
282,631,0.01592589788243407,4.47517728805542,2.575624704360962,0,0,0.4797362685203552,0.03814557567238808,1
414,1023,0.011966171877740815,4.942028999328613,2.5763497352600098,0,0,0.42817628383636475,0.03323880583047867,1
99,239,0.049268192125284195,4.828282833099365,2.7886950969696045,0,0,0.5351213216781616,0.07014898955821991,1
343,845,0.014406765212349376,4.9271135330200195,2.4990603923797607,0,0,0.450795441865921,0.03604326769709587,1
616,1650,0.008710801393727994,5.357142925262451,2.8756954669952393,0,0,0.405966579914093,0.027347370982170105,1
