num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
327,0,0,0.21687236428260803,0.019400594756007195,1
351,0,0,0.2151622772216797,0.01688605733215809,1
503,0,0,0.21547141671180725,0.017542004585266113,1
377,0,0,0.21458223462104797,0.01639428734779358,1
146,0,0,0.21764035522937775,0.0200653076171875,1
312,0,0,0.21497192978858948,0.01686716452240944,1
237,0,0,0.21895422041416168,0.022737741470336914,1
315,0,0,0.2146340012550354,0.016416726633906364,1
224,0,0,0.2171434760093689,0.019149549305438995,1
257,0,0,0.21468211710453033,0.0164380744099617,1
221,0,1,0.21927475929260254,0.023409053683280945,0
151,0,0,0.21923422813415527,0.02343166060745716,1
5748,0,0,0.2131938934326172,0.014508484862744808,1
68,0,1,0.22008520364761353,0.024330854415893555,0
363,0,0,0.21716588735580444,0.019818447530269623,1
435,0,0,0.21586504578590393,0.018247436732053757,1
344,0,0,0.2148590385913849,0.01665591634809971,1
284,0,0,0.21614159643650055,0.018169980496168137,1
218,0,0,0.21832022070884705,0.021364055573940277,1
620,0,0,0.21429575979709625,0.015803266316652298,1
394,0,0,0.21637704968452454,0.01873791590332985,1
216,0,0,0.2159605622291565,0.018388161435723305,1
440,0,0,0.21466076374053955,0.016353903338313103,1
442,0,0,0.21460843086242676,0.016331257298588753,1
611,0,0,0.21512192487716675,0.01746496558189392,1
498,0,0,0.2141130566596985,0.015758445486426353,1
138,0,0,0.21835333108901978,0.021624337881803513,1
355,0,0,0.2167454957962036,0.019184162840247154,1
252,0,0,0.21470916271209717,0.0166159700602293,1
775,0,0,0.2127547711133957,0.014335264451801777,1
390,0,0,0.21376661956310272,0.015324816107749939,1
540,0,0,0.21352031826972961,0.015085866674780846,1
1021,0,0,0.21375682950019836,0.015429932624101639,1
292,0,0,0.21565672755241394,0.017991047352552414,1
329,0,0,0.21496529877185822,0.01674596033990383,1
481,0,0,0.21352970600128174,0.015116099268198013,1
95,0,0,0.21735376119613647,0.01955670304596424,1
388,0,0,0.21481887996196747,0.01665574312210083,1
561,0,0,0.21505995094776154,0.01683967560529709,1
265,0,0,0.2157171368598938,0.01776864193379879,1
372,0,0,0.21507573127746582,0.01718677207827568,1
574,0,0,0.21373479068279266,0.015317773446440697,1
