num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,avg_head_gate,correct
327,899,0.016866475300649438,5.498470783233643,2.561924457550049,0,0,0.6931924819946289,0.001798406825400889,0.5250017642974854,1
351,792,0.012893772893771844,4.512820720672607,1.9763312339782715,0,0,0.678191602230072,0.0014801647048443556,0.5250020623207092,1
503,1407,0.01114428964064176,5.594433307647705,2.4438655376434326,0,0,0.5659000873565674,0.0010159129742532969,0.525000810623169,1
377,894,0.012613578644392134,4.742705345153809,2.843613624572754,0,0,0.6438592076301575,0.0014125333400443196,0.5250016450881958,1
146,328,0.03098724610296127,4.49315071105957,2.0855696201324463,0,1,0.6986631155014038,0.004278204403817654,0.5250095129013062,0
312,761,0.015685547036027734,4.878205299377441,2.3249094486236572,0,0,0.5754966735839844,0.001691534765996039,0.525002121925354,1
237,694,0.02481584781519974,5.856540203094482,2.494187593460083,0,0,0.6385045051574707,0.00295473774895072,0.5250028371810913,1
315,728,0.01472045293701196,4.622222423553467,2.4255378246307373,0,0,0.574628472328186,0.0016372828977182508,0.5250023007392883,1
224,497,0.019899103139009472,4.4375,1.74609375,0,0,0.6004816293716431,0.0024128900840878487,0.525004506111145,1
257,572,0.0173881322957172,4.451361656188965,2.1153385639190674,0,0,0.5706101059913635,0.0020425424445420504,0.5250034928321838,1
221,633,0.026038667215132448,5.728506565093994,3.0756125450134277,0,0,0.6061029434204102,0.00382214249111712,0.5250036120414734,1
151,404,0.03567328918320721,5.3509931564331055,3.3271350860595703,0,0,0.6987618803977966,0.006759566254913807,0.5250084400177002,1
5748,14267,0.0008637830950861292,4.964161396026611,2.3306572437286377,0,0,0.5663002729415894,9.497249266132712e-05,0.5250000357627869,1
68,148,0.06496927129046319,4.352941036224365,2.7871971130371094,0,1,0.6960906982421875,0.014992792159318924,0.5250439643859863,0
363,1030,0.015676605330044616,5.674931049346924,2.67669939994812,0,0,0.6522543430328369,0.0016382625326514244,0.5250014066696167,1
435,1237,0.013104507654006402,5.687356472015381,3.0424838066101074,0,0,0.6412646174430847,0.001406029798090458,0.525001049041748,1
344,802,0.013594141975726016,4.662790775299072,2.409545660018921,0,0,0.6285951733589172,0.0014735012082383037,0.5250018835067749,1
284,694,0.017269695913997754,4.88732385635376,1.9591352939605713,0,0,0.6728007197380066,0.001823719241656363,0.5250025391578674,1
218,582,0.024605758254761637,5.339449405670166,2.5453245639801025,0,0,0.6956647634506226,0.003039715578779578,0.5250037312507629,1
620,1355,0.007061337224451325,4.370967864990234,2.0494797229766846,0,0,0.5661424398422241,0.0008749768603593111,0.5250008702278137,1
394,1101,0.014220947804858228,5.588832378387451,2.5009922981262207,0,0,0.6025787591934204,0.0014221681049093604,0.5250011682510376,1
216,547,0.02355727820843593,5.064815044403076,2.6902434825897217,0,0,0.6990421414375305,0.0030459638219326735,0.5250041484832764,1
440,1043,0.0107993373369222,4.740909099578857,2.082871913909912,0,0,0.580072283744812,0.0011387963313609362,0.5250012874603271,1
442,1069,0.010968489960086035,4.837103843688965,2.181609630584717,0,0,0.5794675350189209,0.0011182213202118874,0.5250012278556824,1
611,1879,0.010082906281022508,6.150572776794434,3.250650405883789,0,0,0.5717246532440186,0.0010100302752107382,0.5250004529953003,1
498,1199,0.00968865401242759,4.815260887145996,2.234947919845581,0,0,0.5830657482147217,0.0009902892634272575,0.525001049041748,1
138,347,0.03670792341053808,5.028985500335693,2.332493305206299,0,0,0.6987096667289734,0.005126107018440962,0.525009036064148,1
355,985,0.015675976764540807,5.549295902252197,2.4053163528442383,0,0,0.6297012567520142,0.0015932921087369323,0.5250014662742615,1
252,599,0.01894011256560758,4.753968238830566,2.455341339111328,0,0,0.6978801488876343,0.0022437076549977064,0.5250033140182495,1
775,2093,0.006978411269483922,5.401290416717529,4.242836952209473,0,0,0.5675427913665771,0.0009282671962864697,0.5250004529953003,1
390,864,0.011390152264187502,4.430769443511963,2.0041816234588623,0,0,0.6647576093673706,0.0013485535746440291,0.5250017642974854,1
540,1264,0.008685494399779815,4.68148136138916,2.4874348640441895,0,0,0.593515157699585,0.0009341348777525127,0.5250009298324585,1
1021,2889,0.005548193812294698,5.659157752990723,2.6262357234954834,0,0,0.5660631060600281,0.00043912060209549963,0.5250002145767212,1
292,770,0.018123617191543318,5.273972511291504,2.8701446056365967,0,0,0.6926310062408447,0.002172149484977126,0.5250022411346436,1
329,756,0.014011416709910482,4.595744609832764,2.28338623046875,0,0,0.6856507658958435,0.001546831103041768,0.525002121925354,1
481,1146,0.009927234927234498,4.765072822570801,2.25458025932312,0,0,0.6259667277336121,0.0010263352887704968,0.525001049041748,1
95,184,0.041209406494914655,3.8736841678619385,2.0050971508026123,0,1,0.6983556747436523,0.00695441709831357,0.5250244736671448,0
388,967,0.012879938197606963,4.984536170959473,2.329657554626465,0,0,0.5875022411346436,0.0012903359020128846,0.5250014066696167,1
561,1422,0.009052711993888176,5.069518566131592,2.2179837226867676,0,0,0.5698487758636475,0.0008595373947173357,0.5250007510185242,1
265,647,0.01849628359062057,4.883018970489502,2.307070016860962,0,0,0.6365498304367065,0.002091004978865385,0.5250028371810913,1
372,999,0.014477001999825052,5.370967864990234,2.7010927200317383,0,0,0.6625150442123413,0.0015109273372218013,0.5250014066696167,1
574,1355,0.008239536396859605,4.721254348754883,2.5041823387145996,0,0,0.5686338543891907,0.0008751360001042485,0.525000810623169,1
483,1520,0.013058082695462613,6.2939958572387695,3.7562167644500732,0,0,0.5846118927001953,0.0017346234526485205,0.525000810623169,1
268,588,0.0164346805299323,4.388059616088867,2.282245397567749,0,0,0.6981983184814453,0.0019592016469687223,0.5250033140182495,1
316,748,0.01502913401647428,4.734177112579346,2.0052876472473145,0,0,0.5954969525337219,0.0016241002595052123,0.5250022411346436,1
317,875,0.017469951683103314,5.520504951477051,2.760620594024658,0,0,0.5950199365615845,0.0019488780526444316,0.5250018239021301,1
392,1071,0.013975155279502193,5.464285850524902,2.672193765640259,0,0,0.5740222334861755,0.0014272982953116298,0.5250012874603271,1
119,335,0.047714000854545136,5.630251884460449,2.8212695121765137,0,1,0.6988220810890198,0.008572221733629704,0.5250115990638733,0
241,553,0.019121715076068618,4.589211463928223,2.4080164432525635,0,0,0.626081109046936,0.0023165917955338955,0.5250037312507629,1
58,154,0.09316394434333587,5.310344696044922,2.8002374172210693,0,1,0.6980240941047668,0.02332223206758499,0.5250470638275146,0
534,1276,0.008966278081103745,4.779026031494141,2.0972378253936768,0,0,0.5710951089859009,0.0009321207762695849,0.5250009298324585,1
364,915,0.013849786577058255,5.027472496032715,2.504739761352539,0,0,0.5863860845565796,0.0014421396190300584,0.525001585483551,1
322,882,0.017066233238519277,5.4782609939575195,2.9886577129364014,0,0,0.650812029838562,0.0020404867827892303,0.5250018835067749,1
288,645,0.015606852497094512,4.479166507720947,2.207899332046509,0,0,0.6935509443283081,0.0018072891980409622,0.5250028371810913,1
414,1044,0.012211811769659249,5.043478488922119,2.587481737136841,0,0,0.5658602714538574,0.001234049559570849,0.5250012278556824,1
310,746,0.01557573859484126,4.81290340423584,1.9843498468399048,0,0,0.6730732321739197,0.0016609427984803915,0.5250022411346436,1
241,623,0.021542185338862114,5.170124530792236,2.722095012664795,0,0,0.6804342269897461,0.0026800050400197506,0.5250032544136047,1
580,1394,0.00830206658328842,4.806896686553955,2.024779796600342,0,0,0.5659136176109314,0.0008586704498156905,0.525000810623169,1
208,467,0.021692679301369918,4.490384578704834,2.1922152042388916,0,1,0.6928313970565796,0.0027055409736931324,0.5250049829483032,0
