num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
174,0,0,0.6402755379676819,0.012672685086727142,1
4152,0,0,0.694208562374115,0.008313539437949657,1
1396,0,0,0.6858071684837341,0.00912050437182188,1
277,0,0,0.6272131204605103,0.014674406498670578,1
351,0,0,0.6756631731987,0.01099405251443386,1
340,0,0,0.6537761688232422,0.01266329362988472,1
431,0,0,0.6521224975585938,0.01176508143544197,1
258,0,0,0.6317192316055298,0.015219955705106258,1
242,0,0,0.6456285119056702,0.013078536838293076,1
173,0,1,0.6061712503433228,0.01777242310345173,0
220,0,1,0.6568112373352051,0.011476444080471992,0
294,0,0,0.6663404107093811,0.01191024575382471,1
263,0,0,0.6603684425354004,0.011963050812482834,1
447,0,1,0.6196529865264893,0.014442930929362774,0
216,0,0,0.6478548645973206,0.013663450255990028,1
492,0,0,0.6693424582481384,0.010474918410182,1
240,0,0,0.6703843474388123,0.010833424516022205,1
254,0,0,0.6270858645439148,0.01701964996755123,1
500,0,0,0.6812335252761841,0.01007281057536602,1
302,0,0,0.6609303951263428,0.01147147361189127,1
298,0,0,0.5945949554443359,0.03136637061834335,1
165,0,1,0.6293476819992065,0.01679416373372078,0
168,0,0,0.6280940175056458,0.01579691469669342,1
349,0,0,0.6668761372566223,0.012388797476887703,1
384,0,0,0.6625746488571167,0.011130242608487606,1
274,0,0,0.6682340502738953,0.011046092957258224,1
182,0,1,0.6157359480857849,0.019310757517814636,0
275,0,0,0.663090705871582,0.011739684268832207,1
314,0,0,0.6706464290618896,0.011103132739663124,1
291,0,0,0.6697027683258057,0.011023787781596184,1
413,0,0,0.6489937901496887,0.012354448437690735,1
212,0,0,0.6576338410377502,0.01210729219019413,1
152,0,1,0.6239078044891357,0.014664912596344948,0
306,0,0,0.663987934589386,0.011409428901970387,1
423,0,0,0.6420645713806152,0.012901576235890388,1
483,0,0,0.6759867668151855,0.010445119813084602,1
347,0,0,0.667333722114563,0.012721505016088486,1
296,0,0,0.6420950293540955,0.013428151607513428,1
399,0,1,0.6712645292282104,0.010875128209590912,0
207,0,0,0.6279481649398804,0.0167660191655159,1
243,0,0,0.6224125623703003,0.02100350521504879,1
177,0,0,0.6619565486907959,0.013986239209771156,1
158,0,0,0.6487931609153748,0.012818395160138607,1
102,0,1,0.5980690717697144,0.02188277617096901,0
288,0,0,0.6426041722297668,0.013228703290224075,1
406,0,0,0.6205052733421326,0.01596435159444809,1
405,0,0,0.6828179955482483,0.010594821535050869,1
383,0,0,0.6674433946609497,0.011131495237350464,1
660,0,0,0.6802878379821777,0.009495371952652931,1
309,0,0,0.6477800011634827,0.012858775444328785,1
234,0,0,0.630431592464447,0.01455368846654892,1
214,0,1,0.608931839466095,0.016701078042387962,0
158,0,1,0.6570680737495422,0.011871030554175377,0
446,0,0,0.6414622068405151,0.013184708543121815,1
484,0,0,0.6748447418212891,0.010210433974862099,1
510,0,1,0.5410511493682861,0.0644368827342987,0
449,0,0,0.6396640539169312,0.013591939583420753,1
485,0,0,0.6744585037231445,0.010005776770412922,1
841,0,0,0.6857175230979919,0.009547294117510319,1
270,0,0,0.6167053580284119,0.020368965342640877,1
447,0,0,0.673801839351654,0.010419562458992004,1
551,0,1,0.6104063391685486,0.06572900712490082,0
180,0,1,0.6600162386894226,0.012182622216641903,0
167,0,0,0.6479840278625488,0.012469067238271236,1
168,0,0,0.5824190974235535,0.02130744233727455,1
365,0,0,0.6631749868392944,0.01142673660069704,1
381,0,0,0.6427693367004395,0.012874450534582138,1
196,0,1,0.6602514982223511,0.011903018690645695,0
500,0,0,0.6754293441772461,0.0102831507101655,1
395,0,0,0.5993295907974243,0.026022544130682945,1
358,0,0,0.6748457551002502,0.009997949004173279,1
601,0,0,0.6801315546035767,0.009506504982709885,1
162,0,0,0.6318341493606567,0.018276505172252655,1
212,0,1,0.6164288520812988,0.016378263011574745,0
389,0,0,0.6409797668457031,0.01295885257422924,1
1284,0,0,0.6800496578216553,0.009396067820489407,1
209,0,0,0.6423340439796448,0.015840981155633926,1
240,0,0,0.6381319165229797,0.016481507569551468,1
533,0,0,0.6815169453620911,0.010039177723228931,1
