num_nodes,num_edges,density,avg_degree,degree_variance,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
452,1009,0.0098993387359452,4.464601993560791,2.169100761413574,0,0,0.6250525712966919,0.007263828068971634,1
697,1721,0.0070952687214497455,4.93830680847168,2.4366531372070312,0,0,0.6250330209732056,0.00552336685359478,1
255,703,0.02170758067005995,5.513725280761719,2.6262824535369873,0,0,0.6251068711280823,0.01675480417907238,1
557,1497,0.009667669813879284,5.375224590301514,4.457052230834961,0,0,0.6250393390655518,0.00917411595582962,1
208,584,0.027127461910064307,5.615384578704834,3.2751476764678955,0,0,0.6251192092895508,0.022686731070280075,1
123,279,0.03718512594959537,4.536585330963135,2.2649216651916504,0,1,0.625176191329956,0.022972775623202324,0
241,646,0.022337482710922833,5.360995769500732,2.3717567920684814,0,0,0.6251150965690613,0.01690029539167881,1
346,972,0.016285498869061214,5.618496894836426,2.5423166751861572,0,0,0.6250810623168945,0.013070076704025269,1
355,837,0.013320601575553965,4.7154927253723145,2.3894782066345215,0,0,0.6250635385513306,0.008898514322936535,1
124,295,0.038683451350617175,4.7580647468566895,2.95759654045105,0,1,0.6251591444015503,0.026446476578712463,0
361,811,0.012480763311787282,4.493074893951416,2.155769109725952,0,0,0.625066339969635,0.008767879568040371,1
349,1005,0.016549748048610435,5.759312152862549,2.8131296634674072,0,0,0.6250789165496826,0.013529646210372448,1
334,761,0.01368434302565916,4.556886196136475,2.1868836879730225,0,0,0.6250705718994141,0.009315300732851028,1
336,946,0.0168088130774683,5.63095235824585,2.2090420722961426,0,0,0.6250931620597839,0.014216918498277664,1
214,477,0.020929314202970267,4.457943916320801,1.6781378984451294,0,0,0.6251306533813477,0.014739328995347023,1
252,681,0.02153291595522331,5.404761791229248,2.574263334274292,0,0,0.6251048445701599,0.016066014766693115,1
316,806,0.016194494675505707,5.101265907287598,2.5593652725219727,0,0,0.6250760555267334,0.01130390539765358,1
296,879,0.02013284470911359,5.9391889572143555,3.280086040496826,0,0,0.6250917911529541,0.017830422148108482,1
410,970,0.011568966545410484,4.7317070960998535,2.8548483848571777,0,0,0.6250507235527039,0.007798657286912203,1
