num_nodes,true_label,pred_label,avg_token_ratio,avg_layer_gate,correct
188,0,1,0.23349636793136597,0.008702637627720833,0
108,0,1,0.23464897274971008,0.011484448798000813,0
452,0,0,0.2259490042924881,0.005130989011377096,1
697,0,0,0.2260962873697281,0.005333062261343002,1
255,0,0,0.23308300971984863,0.00985692348331213,1
393,0,0,0.23087826371192932,0.009207948110997677,1
557,0,0,0.22486773133277893,0.007013480644673109,1
534,0,0,0.22751513123512268,0.005381331779062748,1
101,0,1,0.23136907815933228,0.00890735536813736,0
208,0,0,0.23279747366905212,0.01094794925302267,1
123,0,0,0.23083701729774475,0.008494462817907333,1
290,0,0,0.2270388901233673,0.006017484702169895,1
241,0,0,0.23260796070098877,0.009218763560056686,1
346,0,0,0.23214925825595856,0.008927696384489536,1
355,0,0,0.22737613320350647,0.006081159692257643,1
144,0,0,0.23357778787612915,0.00897422805428505,1
124,0,0,0.22988560795783997,0.009339776821434498,1
381,0,0,0.22918328642845154,0.007410301361232996,1
224,0,0,0.23507508635520935,0.010346916504204273,1
80,0,1,0.23504027724266052,0.011099399998784065,0
255,0,0,0.2270565927028656,0.0063246432691812515,1
504,0,0,0.2277699112892151,0.005594819318503141,1
336,0,0,0.22571825981140137,0.0060381474904716015,1
361,0,0,0.22754864394664764,0.005773957818746567,1
499,0,0,0.23094093799591064,0.009674440138041973,1
383,0,0,0.23297950625419617,0.009781879372894764,1
416,0,0,0.2355121672153473,0.011383254081010818,1
166,0,1,0.23481732606887817,0.01131798792630434,0
349,0,0,0.23233942687511444,0.009518011473119259,1
130,0,1,0.23448047041893005,0.008977028541266918,0
132,0,0,0.23232273757457733,0.009448276832699776,1
394,0,0,0.2310047447681427,0.008693297393620014,1
266,0,0,0.22944103181362152,0.006904075853526592,1
334,0,0,0.22706085443496704,0.00577103067189455,1
336,0,0,0.2336747944355011,0.009211496450006962,1
455,0,0,0.2278243601322174,0.006145663093775511,1
316,0,0,0.2271646410226822,0.006749191787093878,1
363,0,0,0.2332766354084015,0.009656483307480812,1
269,0,0,0.23510022461414337,0.0108677688986063,1
214,0,0,0.23059150576591492,0.006853971630334854,1
252,0,0,0.2321849763393402,0.00928792916238308,1
316,0,0,0.22932809591293335,0.00739138713106513,1
296,0,0,0.23274663090705872,0.010703403502702713,1
